id_custo,id_chamado,custo,hora_da_ingestao
499,20285,0.00091499,2025-11-25T18:28:00.190Z
500,3981,0.00091641,2025-11-25T18:28:00.190Z
501,17328,0.00091868,2025-11-25T18:28:00.190Z
502,21022,0.00092556,2025-11-25T18:28:00.190Z
503,20268,0.00092863,2025-11-25T18:28:00.190Z
504,4054,0.00092872,2025-11-25T18:28:00.190Z
505,3252,0.00092887,2025-11-25T18:28:00.190Z
506,16939,0.00093114,2025-11-25T18:28:00.190Z
507,10077,0.00093189,2025-11-25T18:28:00.190Z
508,28216,0.00093226,2025-11-25T18:28:00.190Z
509,3388,0.00093366,2025-11-25T18:28:00.190Z
510,3103,0.00093605,2025-11-25T18:28:00.190Z
511,27081,0.00093857,2025-11-25T18:28:00.190Z
512,13979,0.00093917,2025-11-25T18:28:00.190Z
513,19978,0.00094038,2025-11-25T18:28:00.190Z
514,15213,0.00094098,2025-11-25T18:28:00.190Z
515,25290,0.00094323,2025-11-25T18:28:00.190Z
516,15552,0.00094529,2025-11-25T18:28:00.190Z
517,18890,0.00094888,2025-11-25T18:28:00.190Z
518,3840,0.00095013,2025-11-25T18:28:00.190Z
519,25215,0.00095040,2025-11-25T18:28:00.190Z
520,4031,0.00095394,2025-11-25T18:28:00.190Z
521,12646,0.00095813,2025-11-25T18:28:00.190Z
522,5105,0.00095901,2025-11-25T18:28:00.190Z
523,14380,0.00095908,2025-11-25T18:28:00.190Z
524,7604,0.00096118,2025-11-25T18:28:00.190Z
525,22141,0.00096408,2025-11-25T18:28:00.190Z
526,21005,0.00096754,2025-11-25T18:28:00.190Z
527,10281,0.00096791,2025-11-25T18:28:00.190Z
528,5660,0.00096929,2025-11-25T18:28:00.190Z
529,2951,0.00097178,2025-11-25T18:28:00.190Z
530,16025,0.00097265,2025-11-25T18:28:00.190Z
531,10345,0.00097531,2025-11-25T18:28:00.190Z
532,25321,0.00097749,2025-11-25T18:28:00.190Z
533,23600,0.00098086,2025-11-25T18:28:00.190Z
534,523,0.00098135,2025-11-25T18:28:00.190Z
535,22095,0.00098275,2025-11-25T18:28:00.190Z
536,29513,0.00098348,2025-11-25T18:28:00.190Z
537,4173,0.00098968,2025-11-25T18:28:00.190Z
538,12987,0.00099194,2025-11-25T18:28:00.190Z
539,4058,0.00099368,2025-11-25T18:28:00.190Z
540,10094,0.00099418,2025-11-25T18:28:00.190Z
541,15774,0.00099723,2025-11-25T18:28:00.190Z
542,19821,0.00099987,2025-11-25T18:28:00.190Z
543,8302,0.00100281,2025-11-25T18:28:00.190Z
544,4540,0.00100520,2025-11-25T18:28:00.190Z
545,29968,0.00100579,2025-11-25T18:28:00.190Z
546,14220,0.00100593,2025-11-25T18:28:00.190Z
547,22528,0.00100626,2025-11-25T18:28:00.190Z
548,16962,0.00100627,2025-11-25T18:28:00.190Z
549,22314,0.00100690,2025-11-25T18:28:00.190Z
550,10824,0.00101370,2025-11-25T18:28:00.190Z
551,27042,0.00101403,2025-11-25T18:28:00.190Z
552,731,0.00101434,2025-11-25T18:28:00.190Z
553,28036,0.00102186,2025-11-25T18:28:00.190Z
554,13396,0.00102373,2025-11-25T18:28:00.190Z
555,7510,0.00103321,2025-11-25T18:28:00.190Z
556,22157,0.00103384,2025-11-25T18:28:00.190Z
557,7048,0.00103579,2025-11-25T18:28:00.190Z
558,15432,0.00103876,2025-11-25T18:28:00.190Z
559,27173,0.00103923,2025-11-25T18:28:00.190Z
560,30,0.00104226,2025-11-25T18:28:00.190Z
561,16281,0.00104394,2025-11-25T18:28:00.190Z
562,16544,0.00104396,2025-11-25T18:28:00.190Z
563,21234,0.00104747,2025-11-25T18:28:00.190Z
564,19359,0.00104902,2025-11-25T18:28:00.190Z
565,27944,0.00104921,2025-11-25T18:28:00.190Z
566,8276,0.00105001,2025-11-25T18:28:00.190Z
567,14135,0.00105009,2025-11-25T18:28:00.190Z
568,7241,0.00105021,2025-11-25T18:28:00.190Z
569,25520,0.00105176,2025-11-25T18:28:00.190Z
570,1396,0.00105401,2025-11-25T18:28:00.190Z
571,8031,0.00105812,2025-11-25T18:28:00.190Z
572,8504,0.00105860,2025-11-25T18:28:00.190Z
573,17714,0.00106009,2025-11-25T18:28:00.190Z
574,3740,0.00106273,2025-11-25T18:28:00.190Z
575,17520,0.00106281,2025-11-25T18:28:00.190Z
576,2279,0.00106354,2025-11-25T18:28:00.190Z
577,24038,0.00107179,2025-11-25T18:28:00.190Z
578,19997,0.00107276,2025-11-25T18:28:00.190Z
579,18766,0.00107387,2025-11-25T18:28:00.190Z
580,15467,0.00107430,2025-11-25T18:28:00.190Z
581,29152,0.00107600,2025-11-25T18:28:00.190Z
582,4647,0.00107944,2025-11-25T18:28:00.190Z
583,1573,0.00108078,2025-11-25T18:28:00.190Z
584,3432,0.00108554,2025-11-25T18:28:00.190Z
585,19746,0.00108666,2025-11-25T18:28:00.190Z
586,18958,0.00108770,2025-11-25T18:28:00.190Z
587,1267,0.00108788,2025-11-25T18:28:00.190Z
588,3662,0.00109095,2025-11-25T18:28:00.190Z
589,15577,0.00109163,2025-11-25T18:28:00.190Z
590,14295,0.00109334,2025-11-25T18:28:00.190Z
591,14432,0.00109395,2025-11-25T18:28:00.190Z
592,27280,0.00109397,2025-11-25T18:28:00.190Z
593,7540,0.00109634,2025-11-25T18:28:00.190Z
594,2514,0.00109641,2025-11-25T18:28:00.190Z
595,2588,0.00109850,2025-11-25T18:28:00.190Z
596,2247,0.00109914,2025-11-25T18:28:00.190Z
597,11617,0.00110070,2025-11-25T18:28:00.190Z
598,12643,0.00110080,2025-11-25T18:28:00.190Z
599,5576,0.00110088,2025-11-25T18:28:00.190Z
600,2938,0.00110311,2025-11-25T18:28:00.190Z
601,29710,0.00110347,2025-11-25T18:28:00.190Z
602,8114,0.00110557,2025-11-25T18:28:00.190Z
603,14171,0.00110770,2025-11-25T18:28:00.190Z
604,1359,0.00110903,2025-11-25T18:28:00.190Z
605,16730,0.00111347,2025-11-25T18:28:00.190Z
606,19223,0.00111353,2025-11-25T18:28:00.190Z
607,8450,0.00111586,2025-11-25T18:28:00.190Z
608,6026,0.00111620,2025-11-25T18:28:00.190Z
609,15332,0.00111639,2025-11-25T18:28:00.190Z
610,27268,0.00111745,2025-11-25T18:28:00.190Z
611,28198,0.00111811,2025-11-25T18:28:00.190Z
612,7075,0.00112135,2025-11-25T18:28:00.190Z
613,13097,0.00112259,2025-11-25T18:28:00.190Z
614,6025,0.00112285,2025-11-25T18:28:00.190Z
615,20837,0.00112524,2025-11-25T18:28:00.190Z
616,12135,0.00112934,2025-11-25T18:28:00.190Z
617,23008,0.00112989,2025-11-25T18:28:00.190Z
618,20493,0.00113005,2025-11-25T18:28:00.190Z
619,24978,0.00113313,2025-11-25T18:28:00.190Z
620,22671,0.00113525,2025-11-25T18:28:00.190Z
621,14860,0.00113782,2025-11-25T18:28:00.190Z
622,18688,0.00113911,2025-11-25T18:28:00.190Z
623,24076,0.00114260,2025-11-25T18:28:00.190Z
624,10395,0.00114272,2025-11-25T18:28:00.190Z
625,23848,0.00114420,2025-11-25T18:28:00.190Z
626,4580,0.00114931,2025-11-25T18:28:00.190Z
627,15773,0.00115016,2025-11-25T18:28:00.190Z
628,16511,0.00115252,2025-11-25T18:28:00.190Z
629,6463,0.00115524,2025-11-25T18:28:00.190Z
630,13462,0.00115897,2025-11-25T18:28:00.190Z
631,26627,0.00116226,2025-11-25T18:28:00.190Z
632,2435,0.00116664,2025-11-25T18:28:00.190Z
633,24593,0.00116934,2025-11-25T18:28:00.190Z
634,3690,0.00117072,2025-11-25T18:28:00.190Z
635,27289,0.00117121,2025-11-25T18:28:00.190Z
636,1097,0.00117262,2025-11-25T18:28:00.190Z
637,2488,0.00117493,2025-11-25T18:28:00.190Z
638,1861,0.00117525,2025-11-25T18:28:00.190Z
639,248,0.00117580,2025-11-25T18:28:00.190Z
640,22093,0.00117586,2025-11-25T18:28:00.190Z
641,12393,0.00117739,2025-11-25T18:28:00.190Z
642,16459,0.00117949,2025-11-25T18:28:00.190Z
643,22805,0.00118107,2025-11-25T18:28:00.190Z
644,4549,0.00118460,2025-11-25T18:28:00.190Z
645,28458,0.00119400,2025-11-25T18:28:00.190Z
646,12279,0.00119498,2025-11-25T18:28:00.190Z
647,1024,0.00119551,2025-11-25T18:28:00.190Z
648,25113,0.00119615,2025-11-25T18:28:00.190Z
649,16461,0.00119665,2025-11-25T18:28:00.190Z
650,3784,0.00119825,2025-11-25T18:28:00.190Z
651,498,0.00119857,2025-11-25T18:28:00.190Z
652,5106,0.00120120,2025-11-25T18:28:00.190Z
653,23563,0.00120630,2025-11-25T18:28:00.190Z
654,12284,0.00120708,2025-11-25T18:28:00.190Z
655,19709,0.00120801,2025-11-25T18:28:00.190Z
656,26430,0.00121409,2025-11-25T18:28:00.190Z
657,20486,0.00121623,2025-11-25T18:28:00.190Z
658,13579,0.00121700,2025-11-25T18:28:00.190Z
659,21215,0.00121794,2025-11-25T18:28:00.190Z
660,10650,0.00121831,2025-11-25T18:28:00.190Z
661,28007,0.00121955,2025-11-25T18:28:00.190Z
662,18012,0.00122037,2025-11-25T18:28:00.190Z
663,2981,0.00122213,2025-11-25T18:28:00.190Z
664,19965,0.00122438,2025-11-25T18:28:00.190Z
665,4979,0.00122509,2025-11-25T18:28:00.190Z
666,25243,0.00122567,2025-11-25T18:28:00.190Z
667,3818,0.00122669,2025-11-25T18:28:00.190Z
668,7872,0.00122691,2025-11-25T18:28:00.190Z
669,23378,0.00122980,2025-11-25T18:28:00.190Z
670,23016,0.00122983,2025-11-25T18:28:00.190Z
671,9961,0.00123092,2025-11-25T18:28:00.190Z
672,18795,0.00123093,2025-11-25T18:28:00.190Z
673,19964,0.00123183,2025-11-25T18:28:00.190Z
674,5817,0.00123252,2025-11-25T18:28:00.190Z
675,20890,0.00123277,2025-11-25T18:28:00.190Z
676,5318,0.00123292,2025-11-25T18:28:00.190Z
677,18436,0.00123499,2025-11-25T18:28:00.190Z
678,190,0.00124039,2025-11-25T18:28:00.190Z
679,24645,0.00124083,2025-11-25T18:28:00.190Z
680,15235,0.00124158,2025-11-25T18:28:00.190Z
681,24807,0.00124213,2025-11-25T18:28:00.190Z
682,384,0.00124255,2025-11-25T18:28:00.190Z
683,24186,0.00124351,2025-11-25T18:28:00.190Z
684,8068,0.00124490,2025-11-25T18:28:00.190Z
685,20637,0.00124631,2025-11-25T18:28:00.190Z
686,4190,0.00124819,2025-11-25T18:28:00.190Z
687,11487,0.00125080,2025-11-25T18:28:00.190Z
688,2872,0.00125202,2025-11-25T18:28:00.190Z
689,29705,0.00125270,2025-11-25T18:28:00.190Z
690,16585,0.00125308,2025-11-25T18:28:00.190Z
691,7227,0.00125433,2025-11-25T18:28:00.190Z
692,8059,0.00125724,2025-11-25T18:28:00.190Z
693,9563,0.00126282,2025-11-25T18:28:00.190Z
694,14605,0.00126420,2025-11-25T18:28:00.190Z
695,12297,0.00126453,2025-11-25T18:28:00.190Z
696,22232,0.00126729,2025-11-25T18:28:00.190Z
697,3629,0.00127267,2025-11-25T18:28:00.190Z
698,25494,0.00127478,2025-11-25T18:28:00.190Z
699,20503,0.00127796,2025-11-25T18:28:00.190Z
700,21545,0.00127921,2025-11-25T18:28:00.190Z
701,5439,0.00128066,2025-11-25T18:28:00.190Z
702,13484,0.00128501,2025-11-25T18:28:00.190Z
703,26590,0.00129057,2025-11-25T18:28:00.190Z
704,24853,0.00129229,2025-11-25T18:28:00.190Z
705,17998,0.00129287,2025-11-25T18:28:00.190Z
706,29325,0.00129490,2025-11-25T18:28:00.190Z
707,14474,0.00129509,2025-11-25T18:28:00.190Z
708,943,0.00129509,2025-11-25T18:28:00.190Z
709,430,0.00129614,2025-11-25T18:28:00.190Z
710,2776,0.00129798,2025-11-25T18:28:00.190Z
711,8505,0.00130002,2025-11-25T18:28:00.190Z
712,3441,0.00130093,2025-11-25T18:28:00.190Z
713,13188,0.00130340,2025-11-25T18:28:00.190Z
714,12683,0.00130396,2025-11-25T18:28:00.190Z
715,27620,0.00130661,2025-11-25T18:28:00.190Z
716,25155,0.00130735,2025-11-25T18:28:00.190Z
717,12195,0.00130741,2025-11-25T18:28:00.190Z
718,10653,0.00131204,2025-11-25T18:28:00.190Z
719,23439,0.00131210,2025-11-25T18:28:00.190Z
720,15691,0.00131214,2025-11-25T18:28:00.190Z
721,2489,0.00131383,2025-11-25T18:28:00.190Z
722,11273,0.00131499,2025-11-25T18:28:00.190Z
723,26766,0.00131542,2025-11-25T18:28:00.190Z
724,12105,0.00131913,2025-11-25T18:28:00.190Z
725,26588,0.00132209,2025-11-25T18:28:00.190Z
726,24538,0.00132218,2025-11-25T18:28:00.190Z
727,18182,0.00132294,2025-11-25T18:28:00.190Z
728,3154,0.00132317,2025-11-25T18:28:00.190Z
729,25925,0.00132406,2025-11-25T18:28:00.190Z
730,3032,0.00132534,2025-11-25T18:28:00.190Z
731,27651,0.00132535,2025-11-25T18:28:00.190Z
732,20899,0.00132760,2025-11-25T18:28:00.190Z
733,9626,0.00133114,2025-11-25T18:28:00.190Z
734,2822,0.00133192,2025-11-25T18:28:00.190Z
735,21285,0.00133377,2025-11-25T18:28:00.190Z
736,18895,0.00133604,2025-11-25T18:28:00.190Z
737,10457,0.00133741,2025-11-25T18:28:00.190Z
738,26998,0.00133928,2025-11-25T18:28:00.190Z
739,7621,0.00133934,2025-11-25T18:28:00.190Z
740,25613,0.00133982,2025-11-25T18:28:00.190Z
741,5703,0.00134180,2025-11-25T18:28:00.190Z
742,24041,0.00134308,2025-11-25T18:28:00.190Z
743,28414,0.00134376,2025-11-25T18:28:00.190Z
744,29366,0.00134386,2025-11-25T18:28:00.190Z
745,6219,0.00134391,2025-11-25T18:28:00.190Z
746,12074,0.00134917,2025-11-25T18:28:00.190Z
747,193,0.00135135,2025-11-25T18:28:00.190Z
748,17655,0.00135314,2025-11-25T18:28:00.190Z
749,13549,0.00135474,2025-11-25T18:28:00.190Z
750,12226,0.00135594,2025-11-25T18:28:00.190Z
751,369,0.00136020,2025-11-25T18:28:00.190Z
752,29189,0.00136035,2025-11-25T18:28:00.190Z
753,11059,0.00136349,2025-11-25T18:28:00.190Z
754,10048,0.00136629,2025-11-25T18:28:00.190Z
755,423,0.00136692,2025-11-25T18:28:00.190Z
756,18346,0.00136708,2025-11-25T18:28:00.190Z
757,5603,0.00137091,2025-11-25T18:28:00.190Z
758,5907,0.00137225,2025-11-25T18:28:00.190Z
759,18567,0.00137321,2025-11-25T18:28:00.190Z
760,3201,0.00137329,2025-11-25T18:28:00.190Z
761,12025,0.00137676,2025-11-25T18:28:00.190Z
762,3960,0.00137924,2025-11-25T18:28:00.190Z
763,24867,0.00138065,2025-11-25T18:28:00.190Z
764,22056,0.00138504,2025-11-25T18:28:00.190Z
765,18154,0.00138725,2025-11-25T18:28:00.190Z
766,4591,0.00139516,2025-11-25T18:28:00.190Z
767,12888,0.00139703,2025-11-25T18:28:00.190Z
768,1592,0.00139720,2025-11-25T18:28:00.190Z
769,3653,0.00139864,2025-11-25T18:28:00.190Z
770,25987,0.00140085,2025-11-25T18:28:00.190Z
771,11138,0.00140283,2025-11-25T18:28:00.190Z
772,20266,0.00140354,2025-11-25T18:28:00.190Z
773,6842,0.00140495,2025-11-25T18:28:00.190Z
774,696,0.00141083,2025-11-25T18:28:00.190Z
775,18096,0.00141504,2025-11-25T18:28:00.190Z
776,23148,0.00141658,2025-11-25T18:28:00.190Z
777,20512,0.00141707,2025-11-25T18:28:00.190Z
778,20597,0.00141774,2025-11-25T18:28:00.190Z
779,15200,0.00141901,2025-11-25T18:28:00.190Z
780,29699,0.00141924,2025-11-25T18:28:00.190Z
781,11180,0.00142143,2025-11-25T18:28:00.190Z
782,8507,0.00142182,2025-11-25T18:28:00.190Z
783,24916,0.00142204,2025-11-25T18:28:00.190Z
784,9412,0.00142338,2025-11-25T18:28:00.190Z
785,24845,0.00142360,2025-11-25T18:28:00.190Z
786,24557,0.00142537,2025-11-25T18:28:00.190Z
787,26855,0.00142690,2025-11-25T18:28:00.190Z
788,24903,0.00142763,2025-11-25T18:28:00.190Z
789,12069,0.00142770,2025-11-25T18:28:00.190Z
790,7409,0.00142802,2025-11-25T18:28:00.190Z
791,25291,0.00143262,2025-11-25T18:28:00.190Z
792,10070,0.00143278,2025-11-25T18:28:00.190Z
793,7297,0.00143296,2025-11-25T18:28:00.190Z
794,16259,0.00143321,2025-11-25T18:28:00.190Z
795,11057,0.00143321,2025-11-25T18:28:00.190Z
796,9387,0.00143375,2025-11-25T18:28:00.190Z
797,25146,0.00143474,2025-11-25T18:28:00.190Z
798,28460,0.00143498,2025-11-25T18:28:00.190Z
799,3230,0.00143534,2025-11-25T18:28:00.190Z
800,14072,0.00143538,2025-11-25T18:28:00.190Z
801,29256,0.00144241,2025-11-25T18:28:00.190Z
802,15620,0.00144358,2025-11-25T18:28:00.190Z
803,21685,0.00145108,2025-11-25T18:28:00.190Z
804,28620,0.00145253,2025-11-25T18:28:00.190Z
805,13781,0.00145286,2025-11-25T18:28:00.190Z
806,22210,0.00145679,2025-11-25T18:28:00.190Z
807,17587,0.00145797,2025-11-25T18:28:00.190Z
808,881,0.00145808,2025-11-25T18:28:00.190Z
809,1321,0.00145974,2025-11-25T18:28:00.190Z
810,7471,0.00146135,2025-11-25T18:28:00.190Z
811,24659,0.00146455,2025-11-25T18:28:00.190Z
812,27917,0.00146485,2025-11-25T18:28:00.190Z
813,9632,0.00146565,2025-11-25T18:28:00.190Z
814,3503,0.00146644,2025-11-25T18:28:00.190Z
815,298,0.00146674,2025-11-25T18:28:00.190Z
816,11587,0.00146861,2025-11-25T18:28:00.190Z
817,6065,0.00147025,2025-11-25T18:28:00.190Z
818,8051,0.00147387,2025-11-25T18:28:00.190Z
819,22924,0.00147464,2025-11-25T18:28:00.190Z
820,9259,0.00147506,2025-11-25T18:28:00.190Z
821,3276,0.00147824,2025-11-25T18:28:00.190Z
822,1597,0.00147882,2025-11-25T18:28:00.190Z
823,2278,0.00147982,2025-11-25T18:28:00.190Z
824,19573,0.00148001,2025-11-25T18:28:00.190Z
825,12536,0.00148052,2025-11-25T18:28:00.190Z
826,26301,0.00148146,2025-11-25T18:28:00.190Z
827,18309,0.00148196,2025-11-25T18:28:00.190Z
828,29133,0.00148241,2025-11-25T18:28:00.190Z
829,21950,0.00148618,2025-11-25T18:28:00.190Z
830,12966,0.00148627,2025-11-25T18:28:00.190Z
831,875,0.00148854,2025-11-25T18:28:00.190Z
832,26095,0.00149168,2025-11-25T18:28:00.190Z
833,14184,0.00149208,2025-11-25T18:28:00.190Z
834,18508,0.00149403,2025-11-25T18:28:00.190Z
835,26794,0.00149686,2025-11-25T18:28:00.190Z
836,24132,0.00149928,2025-11-25T18:28:00.190Z
837,2030,0.00150089,2025-11-25T18:28:00.190Z
838,5774,0.00150189,2025-11-25T18:28:00.190Z
839,14992,0.00150588,2025-11-25T18:28:00.190Z
840,15949,0.00150853,2025-11-25T18:28:00.190Z
841,6422,0.00150889,2025-11-25T18:28:00.190Z
842,7189,0.00150974,2025-11-25T18:28:00.190Z
843,11835,0.00151014,2025-11-25T18:28:00.190Z
844,20108,0.00151338,2025-11-25T18:28:00.190Z
845,21715,0.00151406,2025-11-25T18:28:00.190Z
846,20140,0.00151505,2025-11-25T18:28:00.190Z
847,21537,0.00151507,2025-11-25T18:28:00.190Z
848,17752,0.00151633,2025-11-25T18:28:00.190Z
849,2635,0.00151634,2025-11-25T18:28:00.190Z
850,3196,0.00152268,2025-11-25T18:28:00.190Z
851,4536,0.00152269,2025-11-25T18:28:00.190Z
852,27908,0.00152382,2025-11-25T18:28:00.190Z
853,7673,0.00152545,2025-11-25T18:28:00.190Z
854,18475,0.00152570,2025-11-25T18:28:00.190Z
855,29255,0.00152577,2025-11-25T18:28:00.190Z
856,3722,0.00152761,2025-11-25T18:28:00.190Z
857,16113,0.00152951,2025-11-25T18:28:00.190Z
858,25917,0.00152995,2025-11-25T18:28:00.190Z
859,23332,0.00152997,2025-11-25T18:28:00.190Z
860,1284,0.00153035,2025-11-25T18:28:00.190Z
861,2217,0.00153137,2025-11-25T18:28:00.190Z
862,9568,0.00153389,2025-11-25T18:28:00.190Z
863,12913,0.00153701,2025-11-25T18:28:00.190Z
864,16174,0.00153991,2025-11-25T18:28:00.190Z
865,4038,0.00154339,2025-11-25T18:28:00.190Z
866,28164,0.00154466,2025-11-25T18:28:00.190Z
867,26335,0.00154706,2025-11-25T18:28:00.190Z
868,13109,0.00154962,2025-11-25T18:28:00.190Z
869,1681,0.00155317,2025-11-25T18:28:00.190Z
870,15798,0.00155617,2025-11-25T18:28:00.190Z
871,20943,0.00155736,2025-11-25T18:28:00.190Z
872,3933,0.00155971,2025-11-25T18:28:00.190Z
873,8943,0.00156006,2025-11-25T18:28:00.190Z
874,26635,0.00156151,2025-11-25T18:28:00.190Z
875,15766,0.00156161,2025-11-25T18:28:00.190Z
876,18097,0.00156220,2025-11-25T18:28:00.190Z
877,25180,0.00156353,2025-11-25T18:28:00.190Z
878,5225,0.00156588,2025-11-25T18:28:00.190Z
879,29153,0.00156653,2025-11-25T18:28:00.190Z
880,27370,0.00156750,2025-11-25T18:28:00.190Z
881,8424,0.00157031,2025-11-25T18:28:00.190Z
882,9465,0.00157270,2025-11-25T18:28:00.190Z
883,28493,0.00157343,2025-11-25T18:28:00.190Z
884,15932,0.00157468,2025-11-25T18:28:00.190Z
885,1074,0.00157483,2025-11-25T18:28:00.190Z
886,21006,0.00157886,2025-11-25T18:28:00.190Z
887,10684,0.00158011,2025-11-25T18:28:00.190Z
888,28905,0.00158138,2025-11-25T18:28:00.190Z
889,6740,0.00158184,2025-11-25T18:28:00.190Z
890,23412,0.00158288,2025-11-25T18:28:00.190Z
891,22052,0.00158503,2025-11-25T18:28:00.190Z
892,17794,0.00158633,2025-11-25T18:28:00.190Z
893,28909,0.00158780,2025-11-25T18:28:00.190Z
894,22609,0.00158849,2025-11-25T18:28:00.190Z
895,2007,0.00159018,2025-11-25T18:28:00.190Z
896,24550,0.00159169,2025-11-25T18:28:00.190Z
897,3862,0.00159560,2025-11-25T18:28:00.190Z
898,920,0.00159738,2025-11-25T18:28:00.190Z
899,420,0.00159743,2025-11-25T18:28:00.190Z
900,10211,0.00159811,2025-11-25T18:28:00.190Z
901,12881,0.00160129,2025-11-25T18:28:00.190Z
902,2292,0.00160259,2025-11-25T18:28:00.190Z
903,16301,0.00160446,2025-11-25T18:28:00.190Z
904,1147,0.00160459,2025-11-25T18:28:00.190Z
905,20781,0.00160481,2025-11-25T18:28:00.190Z
906,18751,0.00160639,2025-11-25T18:28:00.190Z
907,19604,0.00161331,2025-11-25T18:28:00.190Z
908,23706,0.00161581,2025-11-25T18:28:00.190Z
909,17093,0.00161703,2025-11-25T18:28:00.190Z
910,12208,0.00161856,2025-11-25T18:28:00.190Z
911,28445,0.00162168,2025-11-25T18:28:00.190Z
912,695,0.00162356,2025-11-25T18:28:00.190Z
913,6560,0.00162421,2025-11-25T18:28:00.190Z
914,28501,0.00162613,2025-11-25T18:28:00.190Z
915,7417,0.00162643,2025-11-25T18:28:00.190Z
916,1005,0.00162722,2025-11-25T18:28:00.190Z
917,6653,0.00162999,2025-11-25T18:28:00.190Z
918,21095,0.00163026,2025-11-25T18:28:00.190Z
919,6055,0.00163212,2025-11-25T18:28:00.190Z
920,18818,0.00163417,2025-11-25T18:28:00.190Z
921,16548,0.00163466,2025-11-25T18:28:00.190Z
922,29877,0.00163627,2025-11-25T18:28:00.190Z
923,24918,0.00163973,2025-11-25T18:28:00.190Z
924,2614,0.00163980,2025-11-25T18:28:00.190Z
925,2730,0.00164088,2025-11-25T18:28:00.190Z
926,2181,0.00164306,2025-11-25T18:28:00.190Z
927,9927,0.00164330,2025-11-25T18:28:00.190Z
928,18185,0.00164618,2025-11-25T18:28:00.190Z
929,28206,0.00164801,2025-11-25T18:28:00.190Z
930,9920,0.00165131,2025-11-25T18:28:00.190Z
931,16861,0.00165431,2025-11-25T18:28:00.190Z
932,11911,0.00166021,2025-11-25T18:28:00.190Z
933,184,0.00166052,2025-11-25T18:28:00.190Z
934,24287,0.00166241,2025-11-25T18:28:00.190Z
935,9202,0.00166255,2025-11-25T18:28:00.190Z
936,1829,0.00166534,2025-11-25T18:28:00.190Z
937,25296,0.00167021,2025-11-25T18:28:00.190Z
938,8035,0.00167099,2025-11-25T18:28:00.190Z
939,27824,0.00167360,2025-11-25T18:28:00.190Z
940,19459,0.00167415,2025-11-25T18:28:00.190Z
941,14815,0.00167450,2025-11-25T18:28:00.190Z
942,25124,0.00167501,2025-11-25T18:28:00.190Z
943,26665,0.00167571,2025-11-25T18:28:00.190Z
944,29349,0.00167782,2025-11-25T18:28:00.190Z
945,14730,0.00167829,2025-11-25T18:28:00.190Z
946,18704,0.00167864,2025-11-25T18:28:00.190Z
947,14202,0.00167878,2025-11-25T18:28:00.190Z
948,5286,0.00167923,2025-11-25T18:28:00.190Z
949,13008,0.00167928,2025-11-25T18:28:00.190Z
950,22520,0.00168662,2025-11-25T18:28:00.190Z
951,9586,0.00168809,2025-11-25T18:28:00.190Z
952,2870,0.00168943,2025-11-25T18:28:00.190Z
953,1062,0.00169088,2025-11-25T18:28:00.190Z
954,14018,0.00169249,2025-11-25T18:28:00.190Z
955,628,0.00169678,2025-11-25T18:28:00.190Z
956,8461,0.00169785,2025-11-25T18:28:00.190Z
957,8892,0.00169861,2025-11-25T18:28:00.190Z
958,3926,0.00170530,2025-11-25T18:28:00.190Z
959,6955,0.00170777,2025-11-25T18:28:00.190Z
960,10918,0.00170812,2025-11-25T18:28:00.190Z
961,13487,0.00170848,2025-11-25T18:28:00.190Z
962,25204,0.00170865,2025-11-25T18:28:00.190Z
963,18857,0.00170933,2025-11-25T18:28:00.190Z
964,10057,0.00171021,2025-11-25T18:28:00.190Z
965,21682,0.00171097,2025-11-25T18:28:00.190Z
966,29514,0.00171142,2025-11-25T18:28:00.190Z
967,6889,0.00171421,2025-11-25T18:28:00.190Z
968,8502,0.00171445,2025-11-25T18:28:00.190Z
969,24342,0.00171497,2025-11-25T18:28:00.190Z
970,113,0.00171965,2025-11-25T18:28:00.190Z
971,18105,0.00171966,2025-11-25T18:28:00.190Z
972,19520,0.00172090,2025-11-25T18:28:00.190Z
973,12333,0.00172090,2025-11-25T18:28:00.190Z
974,22525,0.00172094,2025-11-25T18:28:00.190Z
975,26694,0.00172140,2025-11-25T18:28:00.190Z
976,19798,0.00172161,2025-11-25T18:28:00.190Z
977,16818,0.00172296,2025-11-25T18:28:00.190Z
978,3348,0.00172551,2025-11-25T18:28:00.190Z
979,12678,0.00172589,2025-11-25T18:28:00.190Z
980,2673,0.00172603,2025-11-25T18:28:00.190Z
981,15654,0.00172794,2025-11-25T18:28:00.190Z
982,16276,0.00172989,2025-11-25T18:28:00.190Z
983,6711,0.00173023,2025-11-25T18:28:00.190Z
984,23124,0.00173050,2025-11-25T18:28:00.190Z
985,23269,0.00173075,2025-11-25T18:28:00.190Z
986,13372,0.00173094,2025-11-25T18:28:00.190Z
987,19302,0.00173156,2025-11-25T18:28:00.190Z
988,15450,0.00173263,2025-11-25T18:28:00.190Z
