id_pesquisa,id_chamado,nota_atendimento,hora_da_ingestao
10836,10250,3,2025-11-25T18:28:03.039Z
10838,10251,3,2025-11-25T18:28:03.039Z
10839,10252,4,2025-11-25T18:28:03.039Z
10840,10253,2,2025-11-25T18:28:03.039Z
10841,10254,2,2025-11-25T18:28:03.039Z
10991,10397,2,2025-11-25T18:28:03.039Z
10992,10398,5,2025-11-25T18:28:03.039Z
10993,10399,3,2025-11-25T18:28:03.039Z
10994,10400,2,2025-11-25T18:28:03.039Z
10995,10401,3,2025-11-25T18:28:03.039Z
10996,10402,2,2025-11-25T18:28:03.039Z
11034,10542,,2025-11-25T18:28:03.039Z
11148,10547,4,2025-11-25T18:28:03.039Z
11149,10548,3,2025-11-25T18:28:03.039Z
11150,10549,2,2025-11-25T18:28:03.039Z
11151,10550,3,2025-11-25T18:28:03.039Z
11152,10551,3,2025-11-25T18:28:03.039Z
11153,10552,2,2025-11-25T18:28:03.039Z
11154,10553,2,2025-11-25T18:28:03.039Z
11158,10691,,2025-11-25T18:28:03.039Z
11305,10696,4,2025-11-25T18:28:03.039Z
11307,10697,3,2025-11-25T18:28:03.039Z
11308,10698,2,2025-11-25T18:28:03.039Z
11309,10699,2,2025-11-25T18:28:03.039Z
11310,10700,2,2025-11-25T18:28:03.039Z
11311,10701,2,2025-11-25T18:28:03.039Z
11312,10702,2,2025-11-25T18:28:03.039Z
11313,10703,3,2025-11-25T18:28:03.039Z
11314,10704,3,2025-11-25T18:28:03.039Z
11315,10705,2,2025-11-25T18:28:03.039Z
11306,10834,,2025-11-25T18:28:03.039Z
11462,10842,4,2025-11-25T18:28:03.039Z
11463,10843,3,2025-11-25T18:28:03.039Z
11464,10844,4,2025-11-25T18:28:03.039Z
11465,10845,3,2025-11-25T18:28:03.039Z
11466,10846,4,2025-11-25T18:28:03.039Z
11478,10989,,2025-11-25T18:28:03.039Z
11619,10993,4,2025-11-25T18:28:03.039Z
11620,10994,2,2025-11-25T18:28:03.039Z
11621,10995,2,2025-11-25T18:28:03.039Z
11623,10996,3,2025-11-25T18:28:03.039Z
11624,10997,5,2025-11-25T18:28:03.039Z
11625,10998,4,2025-11-25T18:28:03.039Z
11626,10999,3,2025-11-25T18:28:03.039Z
11627,11000,2,2025-11-25T18:28:03.039Z
11628,11134,,2025-11-25T18:28:03.039Z
11776,11141,2,2025-11-25T18:28:03.039Z
11777,11142,4,2025-11-25T18:28:03.039Z
11778,11143,2,2025-11-25T18:28:03.039Z
11779,11144,2,2025-11-25T18:28:03.039Z
11780,11145,4,2025-11-25T18:28:03.039Z
11781,11146,2,2025-11-25T18:28:03.039Z
11782,11147,3,2025-11-25T18:28:03.039Z
11783,11148,4,2025-11-25T18:28:03.039Z
11784,11149,5,2025-11-25T18:28:03.039Z
11933,11288,3,2025-11-25T18:28:03.039Z
11934,11289,3,2025-11-25T18:28:03.039Z
11935,11290,2,2025-11-25T18:28:03.039Z
11936,11291,3,2025-11-25T18:28:03.039Z
11937,11292,3,2025-11-25T18:28:03.039Z
11965,11435,,2025-11-25T18:28:03.039Z
12090,11439,3,2025-11-25T18:28:03.039Z
12091,11440,4,2025-11-25T18:28:03.039Z
12092,11441,3,2025-11-25T18:28:03.039Z
12093,11442,3,2025-11-25T18:28:03.039Z
12094,11443,3,2025-11-25T18:28:03.039Z
12095,11444,2,2025-11-25T18:28:03.039Z
12096,11445,3,2025-11-25T18:28:03.039Z
12097,11446,3,2025-11-25T18:28:03.039Z
12098,11447,3,2025-11-25T18:28:03.039Z
12247,11586,3,2025-11-25T18:28:03.039Z
12248,11587,3,2025-11-25T18:28:03.039Z
12250,11588,4,2025-11-25T18:28:03.039Z
12252,11589,3,2025-11-25T18:28:03.039Z
12253,11590,4,2025-11-25T18:28:03.039Z
12254,11591,4,2025-11-25T18:28:03.039Z
12255,11592,4,2025-11-25T18:28:03.039Z
12256,11593,5,2025-11-25T18:28:03.039Z
12257,11594,5,2025-11-25T18:28:03.039Z
12258,11595,3,2025-11-25T18:28:03.039Z
12259,11596,4,2025-11-25T18:28:03.039Z
12260,11597,3,2025-11-25T18:28:03.039Z
12405,11730,3,2025-11-25T18:28:03.039Z
12406,11731,2,2025-11-25T18:28:03.039Z
12407,11732,3,2025-11-25T18:28:03.039Z
12408,11733,3,2025-11-25T18:28:03.039Z
12409,11734,4,2025-11-25T18:28:03.039Z
12410,11735,3,2025-11-25T18:28:03.039Z
12411,11736,4,2025-11-25T18:28:03.039Z
12412,11737,2,2025-11-25T18:28:03.039Z
12561,11878,2,2025-11-25T18:28:03.039Z
12562,11879,3,2025-11-25T18:28:03.039Z
12565,11880,2,2025-11-25T18:28:03.039Z
12566,11881,3,2025-11-25T18:28:03.039Z
12567,11882,4,2025-11-25T18:28:03.039Z
12569,11883,2,2025-11-25T18:28:03.039Z
12570,11884,4,2025-11-25T18:28:03.039Z
12571,11885,2,2025-11-25T18:28:03.039Z
12718,12026,3,2025-11-25T18:28:03.039Z
12719,12027,3,2025-11-25T18:28:03.039Z
12720,12028,3,2025-11-25T18:28:03.039Z
12722,12029,3,2025-11-25T18:28:03.039Z
12723,12030,2,2025-11-25T18:28:03.039Z
12724,12031,3,2025-11-25T18:28:03.039Z
12725,12032,3,2025-11-25T18:28:03.039Z
12726,12033,4,2025-11-25T18:28:03.039Z
12727,12034,3,2025-11-25T18:28:03.039Z
12728,12035,3,2025-11-25T18:28:03.039Z
12729,12036,2,2025-11-25T18:28:03.039Z
12730,12037,4,2025-11-25T18:28:03.039Z
12875,12170,4,2025-11-25T18:28:03.039Z
12876,12171,4,2025-11-25T18:28:03.039Z
12877,12172,4,2025-11-25T18:28:03.039Z
12878,12173,3,2025-11-25T18:28:03.039Z
12879,12174,2,2025-11-25T18:28:03.039Z
12880,12175,2,2025-11-25T18:28:03.039Z
12906,12316,,2025-11-25T18:28:03.039Z
13032,12320,3,2025-11-25T18:28:03.039Z
13033,12321,4,2025-11-25T18:28:03.039Z
13034,12322,4,2025-11-25T18:28:03.039Z
13035,12323,4,2025-11-25T18:28:03.039Z
13036,12324,2,2025-11-25T18:28:03.039Z
13037,12325,2,2025-11-25T18:28:03.039Z
13038,12326,2,2025-11-25T18:28:03.039Z
13039,12327,3,2025-11-25T18:28:03.039Z
13040,12328,3,2025-11-25T18:28:03.039Z
13189,12468,3,2025-11-25T18:28:03.039Z
13190,12469,2,2025-11-25T18:28:03.039Z
13191,12470,2,2025-11-25T18:28:03.039Z
13192,12471,4,2025-11-25T18:28:03.039Z
13193,12472,4,2025-11-25T18:28:03.039Z
13194,12473,4,2025-11-25T18:28:03.039Z
13195,12474,3,2025-11-25T18:28:03.039Z
13196,12475,4,2025-11-25T18:28:03.039Z
13197,12476,3,2025-11-25T18:28:03.039Z
13198,12477,2,2025-11-25T18:28:03.039Z
13346,12614,2,2025-11-25T18:28:03.039Z
13347,12615,3,2025-11-25T18:28:03.039Z
13348,12616,3,2025-11-25T18:28:03.039Z
13349,12617,3,2025-11-25T18:28:03.039Z
13350,12618,4,2025-11-25T18:28:03.039Z
13351,12619,4,2025-11-25T18:28:03.039Z
13352,12620,4,2025-11-25T18:28:03.039Z
13353,12621,5,2025-11-25T18:28:03.039Z
13503,12762,4,2025-11-25T18:28:03.039Z
13504,12763,4,2025-11-25T18:28:03.039Z
13505,12764,2,2025-11-25T18:28:03.039Z
13507,12765,3,2025-11-25T18:28:03.039Z
13508,12766,2,2025-11-25T18:28:03.039Z
13509,12767,2,2025-11-25T18:28:03.039Z
13567,12907,,2025-11-25T18:28:03.039Z
13660,12912,3,2025-11-25T18:28:03.039Z
13661,12913,4,2025-11-25T18:28:03.039Z
13662,12914,2,2025-11-25T18:28:03.039Z
13663,12915,4,2025-11-25T18:28:03.039Z
13664,12916,3,2025-11-25T18:28:03.039Z
13665,12917,3,2025-11-25T18:28:03.039Z
13666,12918,3,2025-11-25T18:28:03.039Z
13667,12919,4,2025-11-25T18:28:03.039Z
13817,13060,2,2025-11-25T18:28:03.039Z
13818,13061,3,2025-11-25T18:28:03.039Z
13819,13062,2,2025-11-25T18:28:03.039Z
13820,13063,2,2025-11-25T18:28:03.039Z
13821,13064,2,2025-11-25T18:28:03.039Z
13822,13065,3,2025-11-25T18:28:03.039Z
13823,13066,4,2025-11-25T18:28:03.039Z
13824,13067,3,2025-11-25T18:28:03.039Z
13974,13209,4,2025-11-25T18:28:03.039Z
13976,13210,3,2025-11-25T18:28:03.039Z
13977,13211,3,2025-11-25T18:28:03.039Z
13979,13212,2,2025-11-25T18:28:03.039Z
13980,13213,2,2025-11-25T18:28:03.039Z
13981,13214,2,2025-11-25T18:28:03.039Z
13982,13215,5,2025-11-25T18:28:03.039Z
14131,13359,3,2025-11-25T18:28:03.039Z
14132,13360,2,2025-11-25T18:28:03.039Z
14133,13361,2,2025-11-25T18:28:03.039Z
14135,13362,4,2025-11-25T18:28:03.039Z
14136,13363,3,2025-11-25T18:28:03.039Z
14137,13364,3,2025-11-25T18:28:03.039Z
14138,13365,2,2025-11-25T18:28:03.039Z
14288,13508,3,2025-11-25T18:28:03.039Z
14289,13509,3,2025-11-25T18:28:03.039Z
14290,13510,3,2025-11-25T18:28:03.039Z
14291,13511,3,2025-11-25T18:28:03.039Z
14292,13512,4,2025-11-25T18:28:03.039Z
14293,13513,4,2025-11-25T18:28:03.039Z
14294,13514,2,2025-11-25T18:28:03.039Z
14295,13515,2,2025-11-25T18:28:03.039Z
14296,13516,2,2025-11-25T18:28:03.039Z
14297,13517,3,2025-11-25T18:28:03.039Z
14298,13518,2,2025-11-25T18:28:03.039Z
14299,13519,2,2025-11-25T18:28:03.039Z
14445,13652,4,2025-11-25T18:28:03.039Z
14446,13653,4,2025-11-25T18:28:03.039Z
14447,13654,3,2025-11-25T18:28:03.039Z
14448,13655,3,2025-11-25T18:28:03.039Z
14449,13656,2,2025-11-25T18:28:03.039Z
14450,13657,4,2025-11-25T18:28:03.039Z
14451,13658,2,2025-11-25T18:28:03.039Z
14452,13659,2,2025-11-25T18:28:03.039Z
14602,13801,2,2025-11-25T18:28:03.039Z
14603,13802,3,2025-11-25T18:28:03.039Z
14604,13803,4,2025-11-25T18:28:03.039Z
14605,13804,3,2025-11-25T18:28:03.039Z
14606,13805,2,2025-11-25T18:28:03.039Z
14607,13806,2,2025-11-25T18:28:03.039Z
14759,13952,2,2025-11-25T18:28:03.039Z
14760,13953,5,2025-11-25T18:28:03.039Z
14761,13954,4,2025-11-25T18:28:03.039Z
14762,13955,5,2025-11-25T18:28:03.039Z
14763,13956,3,2025-11-25T18:28:03.039Z
14764,13957,3,2025-11-25T18:28:03.039Z
14765,13958,3,2025-11-25T18:28:03.039Z
14766,13959,3,2025-11-25T18:28:03.039Z
14767,13960,3,2025-11-25T18:28:03.039Z
14768,13961,3,2025-11-25T18:28:03.039Z
14769,13962,2,2025-11-25T18:28:03.039Z
14917,14097,4,2025-11-25T18:28:03.039Z
14918,14098,3,2025-11-25T18:28:03.039Z
14919,14099,3,2025-11-25T18:28:03.039Z
14920,14100,2,2025-11-25T18:28:03.039Z
14921,14101,4,2025-11-25T18:28:03.039Z
14922,14102,3,2025-11-25T18:28:03.039Z
14923,14103,3,2025-11-25T18:28:03.039Z
15073,14246,4,2025-11-25T18:28:03.039Z
15074,14247,3,2025-11-25T18:28:03.039Z
15075,14248,3,2025-11-25T18:28:03.039Z
15076,14249,3,2025-11-25T18:28:03.039Z
15077,14250,3,2025-11-25T18:28:03.039Z
15079,14251,2,2025-11-25T18:28:03.039Z
15080,14252,3,2025-11-25T18:28:03.039Z
15230,14395,3,2025-11-25T18:28:03.039Z
15231,14396,5,2025-11-25T18:28:03.039Z
15232,14397,3,2025-11-25T18:28:03.039Z
15233,14398,2,2025-11-25T18:28:03.039Z
15234,14399,3,2025-11-25T18:28:03.039Z
15235,14400,4,2025-11-25T18:28:03.039Z
15236,14401,3,2025-11-25T18:28:03.039Z
15237,14402,3,2025-11-25T18:28:03.039Z
15238,14403,3,2025-11-25T18:28:03.039Z
15387,14543,2,2025-11-25T18:28:03.039Z
15388,14544,2,2025-11-25T18:28:03.039Z
15389,14545,2,2025-11-25T18:28:03.039Z
15390,14546,3,2025-11-25T18:28:03.039Z
15391,14547,3,2025-11-25T18:28:03.039Z
15392,14548,2,2025-11-25T18:28:03.039Z
15544,14694,4,2025-11-25T18:28:03.039Z
15546,14695,2,2025-11-25T18:28:03.039Z
15547,14696,2,2025-11-25T18:28:03.039Z
15548,14697,5,2025-11-25T18:28:03.039Z
15549,14698,4,2025-11-25T18:28:03.039Z
15550,14699,5,2025-11-25T18:28:03.039Z
15551,14700,4,2025-11-25T18:28:03.039Z
15552,14701,3,2025-11-25T18:28:03.039Z
15553,14702,3,2025-11-25T18:28:03.039Z
15554,14703,3,2025-11-25T18:28:03.039Z
15555,14704,2,2025-11-25T18:28:03.039Z
15556,14705,4,2025-11-25T18:28:03.039Z
15557,14706,3,2025-11-25T18:28:03.039Z
15558,14707,2,2025-11-25T18:28:03.039Z
15559,14708,3,2025-11-25T18:28:03.039Z
15701,14835,2,2025-11-25T18:28:03.039Z
15702,14836,2,2025-11-25T18:28:03.039Z
15703,14837,2,2025-11-25T18:28:03.039Z
15858,14989,2,2025-11-25T18:28:03.039Z
15859,14990,3,2025-11-25T18:28:03.039Z
15860,14991,3,2025-11-25T18:28:03.039Z
15861,14992,3,2025-11-25T18:28:03.039Z
15862,14993,4,2025-11-25T18:28:03.039Z
15863,14994,3,2025-11-25T18:28:03.039Z
15864,14995,2,2025-11-25T18:28:03.039Z
15866,14996,4,2025-11-25T18:28:03.039Z
16015,15137,3,2025-11-25T18:28:03.039Z
16016,15138,5,2025-11-25T18:28:03.039Z
16017,15139,3,2025-11-25T18:28:03.039Z
16018,15140,2,2025-11-25T18:28:03.039Z
16019,15141,3,2025-11-25T18:28:03.039Z
16020,15142,3,2025-11-25T18:28:03.039Z
16021,15143,3,2025-11-25T18:28:03.039Z
16062,15281,,2025-11-25T18:28:03.039Z
16172,15286,2,2025-11-25T18:28:03.039Z
16173,15287,3,2025-11-25T18:28:03.039Z
16174,15288,3,2025-11-25T18:28:03.039Z
16175,15289,2,2025-11-25T18:28:03.039Z
16176,15290,4,2025-11-25T18:28:03.039Z
16178,15291,2,2025-11-25T18:28:03.039Z
16329,15437,3,2025-11-25T18:28:03.039Z
16330,15438,2,2025-11-25T18:28:03.039Z
16331,15439,2,2025-11-25T18:28:03.039Z
16332,15440,3,2025-11-25T18:28:03.039Z
16334,15441,3,2025-11-25T18:28:03.039Z
16335,15442,3,2025-11-25T18:28:03.039Z
16336,15443,3,2025-11-25T18:28:03.039Z
16337,15444,2,2025-11-25T18:28:03.039Z
16486,15586,5,2025-11-25T18:28:03.039Z
16487,15587,3,2025-11-25T18:28:03.039Z
16488,15588,4,2025-11-25T18:28:03.039Z
16489,15589,3,2025-11-25T18:28:03.039Z
16490,15590,4,2025-11-25T18:28:03.039Z
16491,15591,2,2025-11-25T18:28:03.039Z
16493,15592,2,2025-11-25T18:28:03.039Z
16495,15593,3,2025-11-25T18:28:03.039Z
16496,15594,2,2025-11-25T18:28:03.039Z
16497,15595,2,2025-11-25T18:28:03.039Z
16498,15596,3,2025-11-25T18:28:03.039Z
16643,15731,3,2025-11-25T18:28:03.039Z
16644,15732,5,2025-11-25T18:28:03.039Z
16645,15733,4,2025-11-25T18:28:03.039Z
16647,15734,2,2025-11-25T18:28:03.039Z
16648,15735,3,2025-11-25T18:28:03.039Z
16649,15736,3,2025-11-25T18:28:03.039Z
16650,15737,4,2025-11-25T18:28:03.039Z
16651,15738,3,2025-11-25T18:28:03.039Z
16652,15739,2,2025-11-25T18:28:03.039Z
16800,15878,3,2025-11-25T18:28:03.039Z
16801,15879,4,2025-11-25T18:28:03.039Z
16802,15880,2,2025-11-25T18:28:03.039Z
16803,15881,2,2025-11-25T18:28:03.039Z
16804,15882,2,2025-11-25T18:28:03.039Z
16805,15883,3,2025-11-25T18:28:03.039Z
16806,15884,5,2025-11-25T18:28:03.039Z
16807,15885,3,2025-11-25T18:28:03.039Z
16808,15886,3,2025-11-25T18:28:03.039Z
16809,15887,3,2025-11-25T18:28:03.039Z
16957,16024,4,2025-11-25T18:28:03.039Z
16958,16025,5,2025-11-25T18:28:03.039Z
16960,16026,3,2025-11-25T18:28:03.039Z
16961,16027,3,2025-11-25T18:28:03.039Z
16962,16028,2,2025-11-25T18:28:03.039Z
16964,16029,3,2025-11-25T18:28:03.039Z
16965,16030,2,2025-11-25T18:28:03.039Z
16966,16031,3,2025-11-25T18:28:03.039Z
16968,16032,2,2025-11-25T18:28:03.039Z
16969,16033,3,2025-11-25T18:28:03.039Z
17114,16170,4,2025-11-25T18:28:03.039Z
17115,16171,3,2025-11-25T18:28:03.039Z
17116,16172,3,2025-11-25T18:28:03.039Z
17117,16173,4,2025-11-25T18:28:03.039Z
17118,16174,2,2025-11-25T18:28:03.039Z
17119,16175,4,2025-11-25T18:28:03.039Z
17120,16176,2,2025-11-25T18:28:03.039Z
17121,16177,3,2025-11-25T18:28:03.039Z
17122,16178,2,2025-11-25T18:28:03.039Z
17123,16179,3,2025-11-25T18:28:03.039Z
17124,16180,4,2025-11-25T18:28:03.039Z
17125,16181,4,2025-11-25T18:28:03.039Z
17126,16182,2,2025-11-25T18:28:03.039Z
17127,16183,2,2025-11-25T18:28:03.039Z
17271,16312,3,2025-11-25T18:28:03.039Z
17272,16313,3,2025-11-25T18:28:03.039Z
17274,16314,3,2025-11-25T18:28:03.039Z
17275,16315,3,2025-11-25T18:28:03.039Z
17277,16316,3,2025-11-25T18:28:03.039Z
17279,16317,3,2025-11-25T18:28:03.039Z
17280,16318,2,2025-11-25T18:28:03.039Z
17281,16319,2,2025-11-25T18:28:03.039Z
17282,16320,3,2025-11-25T18:28:03.039Z
17283,16321,2,2025-11-25T18:28:03.039Z
17428,16459,2,2025-11-25T18:28:03.039Z
17430,16460,2,2025-11-25T18:28:03.039Z
17431,16461,3,2025-11-25T18:28:03.039Z
17432,16462,3,2025-11-25T18:28:03.039Z
17433,16463,3,2025-11-25T18:28:03.039Z
17434,16464,3,2025-11-25T18:28:03.039Z
17435,16465,3,2025-11-25T18:28:03.039Z
17585,16608,2,2025-11-25T18:28:03.039Z
17586,16609,4,2025-11-25T18:28:03.039Z
17587,16610,5,2025-11-25T18:28:03.039Z
17588,16611,2,2025-11-25T18:28:03.039Z
17589,16612,3,2025-11-25T18:28:03.039Z
17590,16613,3,2025-11-25T18:28:03.039Z
17592,16614,3,2025-11-25T18:28:03.039Z
17593,16615,3,2025-11-25T18:28:03.039Z
17742,16756,3,2025-11-25T18:28:03.039Z
17743,16757,2,2025-11-25T18:28:03.039Z
17744,16758,2,2025-11-25T18:28:03.039Z
17745,16759,3,2025-11-25T18:28:03.039Z
17746,16760,3,2025-11-25T18:28:03.039Z
17747,16761,4,2025-11-25T18:28:03.039Z
17781,16901,,2025-11-25T18:28:03.039Z
17899,16906,2,2025-11-25T18:28:03.039Z
17900,16907,2,2025-11-25T18:28:03.039Z
17901,16908,4,2025-11-25T18:28:03.039Z
17902,16909,5,2025-11-25T18:28:03.039Z
17903,16910,4,2025-11-25T18:28:03.039Z
17905,16911,4,2025-11-25T18:28:03.039Z
17906,16912,3,2025-11-25T18:28:03.039Z
17907,16913,3,2025-11-25T18:28:03.039Z
18056,17054,2,2025-11-25T18:28:03.039Z
18057,17055,4,2025-11-25T18:28:03.039Z
18058,17056,5,2025-11-25T18:28:03.039Z
18059,17057,4,2025-11-25T18:28:03.039Z
18060,17058,3,2025-11-25T18:28:03.039Z
18063,17059,3,2025-11-25T18:28:03.039Z
18064,17060,2,2025-11-25T18:28:03.039Z
18065,17061,4,2025-11-25T18:28:03.039Z
18066,17062,2,2025-11-25T18:28:03.039Z
18067,17063,4,2025-11-25T18:28:03.039Z
18078,17192,,2025-11-25T18:28:03.039Z
18213,17200,5,2025-11-25T18:28:03.039Z
18214,17201,3,2025-11-25T18:28:03.039Z
18215,17202,2,2025-11-25T18:28:03.039Z
18216,17203,2,2025-11-25T18:28:03.039Z
18217,17204,4,2025-11-25T18:28:03.039Z
18218,17205,2,2025-11-25T18:28:03.039Z
18219,17206,2,2025-11-25T18:28:03.039Z
18220,17207,4,2025-11-25T18:28:03.039Z
18221,17208,3,2025-11-25T18:28:03.039Z
18223,17209,3,2025-11-25T18:28:03.039Z
18224,17210,3,2025-11-25T18:28:03.039Z
18225,17211,3,2025-11-25T18:28:03.039Z
18370,17344,3,2025-11-25T18:28:03.039Z
18371,17345,3,2025-11-25T18:28:03.039Z
18372,17346,2,2025-11-25T18:28:03.039Z
18373,17347,2,2025-11-25T18:28:03.039Z
18374,17348,3,2025-11-25T18:28:03.039Z
18527,17495,2,2025-11-25T18:28:03.039Z
18528,17496,2,2025-11-25T18:28:03.039Z
18529,17497,3,2025-11-25T18:28:03.039Z
18530,17498,2,2025-11-25T18:28:03.039Z
18531,17499,2,2025-11-25T18:28:03.039Z
18533,17500,3,2025-11-25T18:28:03.039Z
18534,17501,3,2025-11-25T18:28:03.039Z
18535,17502,4,2025-11-25T18:28:03.039Z
18537,17503,3,2025-11-25T18:28:03.039Z
18538,17504,2,2025-11-25T18:28:03.039Z
18684,17641,2,2025-11-25T18:28:03.039Z
18685,17642,3,2025-11-25T18:28:03.039Z
18686,17643,2,2025-11-25T18:28:03.039Z
18687,17644,3,2025-11-25T18:28:03.039Z
18689,17645,3,2025-11-25T18:28:03.039Z
18690,17646,5,2025-11-25T18:28:03.039Z
18691,17647,4,2025-11-25T18:28:03.039Z
18692,17648,4,2025-11-25T18:28:03.039Z
18693,17649,2,2025-11-25T18:28:03.039Z
18695,17650,3,2025-11-25T18:28:03.039Z
18696,17651,3,2025-11-25T18:28:03.039Z
18698,17652,2,2025-11-25T18:28:03.039Z
18841,17785,3,2025-11-25T18:28:03.039Z
18842,17786,2,2025-11-25T18:28:03.039Z
18843,17787,2,2025-11-25T18:28:03.039Z
18844,17788,2,2025-11-25T18:28:03.039Z
18845,17789,3,2025-11-25T18:28:03.039Z
18846,17790,3,2025-11-25T18:28:03.039Z
18847,17791,2,2025-11-25T18:28:03.039Z
18860,17928,,2025-11-25T18:28:03.039Z
18998,17934,3,2025-11-25T18:28:03.039Z
18999,17935,3,2025-11-25T18:28:03.039Z
19000,17936,4,2025-11-25T18:28:03.039Z
19001,17937,3,2025-11-25T18:28:03.039Z
19002,17938,3,2025-11-25T18:28:03.039Z
19003,17939,3,2025-11-25T18:28:03.039Z
19004,17940,4,2025-11-25T18:28:03.039Z
19005,17941,3,2025-11-25T18:28:03.039Z
19006,17942,2,2025-11-25T18:28:03.039Z
19156,18081,3,2025-11-25T18:28:03.039Z
19157,18082,4,2025-11-25T18:28:03.039Z
19158,18083,4,2025-11-25T18:28:03.039Z
19159,18084,4,2025-11-25T18:28:03.039Z
19160,18085,4,2025-11-25T18:28:03.039Z
19161,18086,3,2025-11-25T18:28:03.039Z
19162,18087,3,2025-11-25T18:28:03.039Z
19163,18088,3,2025-11-25T18:28:03.039Z
19164,18089,2,2025-11-25T18:28:03.039Z
19165,18090,2,2025-11-25T18:28:03.039Z
19166,18091,2,2025-11-25T18:28:03.039Z
19312,18227,3,2025-11-25T18:28:03.039Z
19313,18228,3,2025-11-25T18:28:03.039Z
19314,18229,2,2025-11-25T18:28:03.039Z
19315,18230,4,2025-11-25T18:28:03.039Z
19316,18231,4,2025-11-25T18:28:03.039Z
19318,18232,3,2025-11-25T18:28:03.039Z
19319,18233,5,2025-11-25T18:28:03.039Z
19320,18234,3,2025-11-25T18:28:03.039Z
19317,18369,,2025-11-25T18:28:03.039Z
19469,18375,3,2025-11-25T18:28:03.039Z
19470,18376,2,2025-11-25T18:28:03.039Z
19471,18377,3,2025-11-25T18:28:03.039Z
19473,18378,2,2025-11-25T18:28:03.039Z
19474,18379,3,2025-11-25T18:28:03.039Z
19475,18380,3,2025-11-25T18:28:03.039Z
19476,18381,2,2025-11-25T18:28:03.039Z
19477,18382,2,2025-11-25T18:28:03.039Z
19478,18383,2,2025-11-25T18:28:03.039Z
19479,18384,3,2025-11-25T18:28:03.039Z
19626,18522,3,2025-11-25T18:28:03.039Z
19627,18523,3,2025-11-25T18:28:03.039Z
19628,18524,4,2025-11-25T18:28:03.039Z
19629,18525,4,2025-11-25T18:28:03.039Z
19630,18526,5,2025-11-25T18:28:03.039Z
19641,18669,,2025-11-25T18:28:03.039Z
19783,18673,2,2025-11-25T18:28:03.039Z
19784,18674,2,2025-11-25T18:28:03.039Z
19785,18675,2,2025-11-25T18:28:03.039Z
19786,18676,2,2025-11-25T18:28:03.039Z
19787,18677,2,2025-11-25T18:28:03.039Z
19788,18678,4,2025-11-25T18:28:03.039Z
19789,18679,2,2025-11-25T18:28:03.039Z
19790,18680,3,2025-11-25T18:28:03.039Z
19940,18822,3,2025-11-25T18:28:03.039Z
19941,18823,2,2025-11-25T18:28:03.039Z
19942,18824,4,2025-11-25T18:28:03.039Z
19943,18825,2,2025-11-25T18:28:03.039Z
19944,18826,3,2025-11-25T18:28:03.039Z
19945,18827,4,2025-11-25T18:28:03.039Z
20097,18973,3,2025-11-25T18:28:03.039Z
20098,18974,3,2025-11-25T18:28:03.039Z
20100,18975,3,2025-11-25T18:28:03.039Z
20101,18976,3,2025-11-25T18:28:03.039Z
20102,18977,4,2025-11-25T18:28:03.039Z
20103,18978,2,2025-11-25T18:28:03.039Z
20255,19124,3,2025-11-25T18:28:03.039Z
20256,19125,2,2025-11-25T18:28:03.039Z
20257,19126,2,2025-11-25T18:28:03.039Z
20258,19127,2,2025-11-25T18:28:03.039Z
20259,19128,2,2025-11-25T18:28:03.039Z
20260,19129,4,2025-11-25T18:28:03.039Z
20261,19130,3,2025-11-25T18:28:03.039Z
20262,19131,3,2025-11-25T18:28:03.039Z
20263,19132,2,2025-11-25T18:28:03.039Z
20297,19263,,2025-11-25T18:28:03.039Z
20411,19271,3,2025-11-25T18:28:03.039Z
20412,19272,2,2025-11-25T18:28:03.039Z
20413,19273,3,2025-11-25T18:28:03.039Z
20414,19274,5,2025-11-25T18:28:03.039Z
20415,19275,4,2025-11-25T18:28:03.039Z
20416,19276,2,2025-11-25T18:28:03.039Z
20417,19277,4,2025-11-25T18:28:03.039Z
20418,19278,3,2025-11-25T18:28:03.039Z
20419,19279,4,2025-11-25T18:28:03.039Z
20568,19418,2,2025-11-25T18:28:03.039Z
20569,19419,3,2025-11-25T18:28:03.039Z
20570,19420,3,2025-11-25T18:28:03.039Z
20571,19421,2,2025-11-25T18:28:03.039Z
20572,19422,4,2025-11-25T18:28:03.039Z
20573,19423,3,2025-11-25T18:28:03.039Z
20574,19424,3,2025-11-25T18:28:03.039Z
20575,19425,3,2025-11-25T18:28:03.039Z
20725,19566,5,2025-11-25T18:28:03.039Z
20726,19567,3,2025-11-25T18:28:03.039Z
20727,19568,4,2025-11-25T18:28:03.039Z
20728,19569,3,2025-11-25T18:28:03.039Z
20729,19570,3,2025-11-25T18:28:03.039Z
20730,19571,2,2025-11-25T18:28:03.039Z
20742,19711,,2025-11-25T18:28:03.039Z
20883,19716,4,2025-11-25T18:28:03.039Z
20884,19717,4,2025-11-25T18:28:03.039Z
20885,19718,3,2025-11-25T18:28:03.039Z
20888,19719,4,2025-11-25T18:28:03.039Z
20889,19720,2,2025-11-25T18:28:03.039Z
20890,19721,2,2025-11-25T18:28:03.039Z
20891,19722,3,2025-11-25T18:28:03.039Z
20892,19723,2,2025-11-25T18:28:03.039Z
20893,19724,2,2025-11-25T18:28:03.039Z
21039,19863,2,2025-11-25T18:28:03.039Z
21040,19864,2,2025-11-25T18:28:03.039Z
21042,19865,5,2025-11-25T18:28:03.039Z
21043,19866,5,2025-11-25T18:28:03.039Z
