id_chamado,id_cliente,hora_abertura_chamado,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,tempo_total_seg,hora_da_ingestao_silver
21329,74384324353,,,,,,,2025-11-24T16:37:21.909Z
21770,75708576563,,,,,,,2025-11-24T16:37:21.909Z
22419,77560067225,,,,,,,2025-11-24T16:37:21.909Z
22472,77678566073,,,,,,,2025-11-24T16:37:21.909Z
23126,79795199466,,,,,,,2025-11-24T16:37:21.909Z
24525,83757798850,,,,,,,2025-11-24T16:37:21.909Z
25843,87619286840,,,,,,,2025-11-24T16:37:21.909Z
28135,94519289563,,,,,,,2025-11-24T16:37:21.909Z
28162,94592536474,,,,,,,2025-11-24T16:37:21.909Z
29296,97825188225,,,,,,,2025-11-24T16:37:21.909Z
1204,13754754637,,,,,,,2025-11-24T16:37:21.909Z
4238,23130014023,,,,,,,2025-11-24T16:37:21.909Z
4284,23303579683,,,,,,,2025-11-24T16:37:21.909Z
4748,24799107440,,,,,,,2025-11-24T16:37:21.909Z
4786,24859023422,,,,,,,2025-11-24T16:37:21.909Z
5405,26560261436,,,,,,,2025-11-24T16:37:21.909Z
7376,32617801091,,,,,,,2025-11-24T16:37:21.909Z
7593,33262807128,,,,,,,2025-11-24T16:37:21.909Z
9713,39481404152,,,,,,,2025-11-24T16:37:21.909Z
10134,40763658388,,,,,,,2025-11-24T16:37:21.909Z
11447,44823825829,,,,,,,2025-11-24T16:37:21.909Z
11802,45786822710,,,,,,,2025-11-24T16:37:21.909Z
12123,46732922401,,,,,,,2025-11-24T16:37:21.909Z
12794,48722246908,,,,,,,2025-11-24T16:37:21.909Z
13210,49946067576,,,,,,,2025-11-24T16:37:21.909Z
13712,51524059530,,,,,,,2025-11-24T16:37:21.909Z
15776,57810356120,,,,,,,2025-11-24T16:37:21.909Z
16057,58570029797,,,,,,,2025-11-24T16:37:21.909Z
16301,59233139881,,,,,,,2025-11-24T16:37:21.909Z
17203,61992581198,,,,,,,2025-11-24T16:37:21.909Z
17734,63554427340,,,,,,,2025-11-24T16:37:21.909Z
18575,66092460386,,,,,,,2025-11-24T16:37:21.909Z
18945,67259032606,,,,,,,2025-11-24T16:37:21.909Z
19645,69208305722,,,,,,,2025-11-24T16:37:21.909Z
19754,69512618036,,,,,,,2025-11-24T16:37:21.909Z
20254,70783821897,,,,,,,2025-11-24T16:37:21.909Z
21718,75545403191,,,,,,,2025-11-24T16:37:21.909Z
22980,79406373233,,,,,,,2025-11-24T16:37:21.909Z
23169,79883242563,,,,,,,2025-11-24T16:37:21.909Z
23672,81491998701,,,,,,,2025-11-24T16:37:21.909Z
27167,91710021547,,,,,,,2025-11-24T16:37:21.909Z
27373,92341096683,,,,,,,2025-11-24T16:37:21.909Z
1281,14066674836,,,,,,,2025-11-24T16:37:21.909Z
2198,16796117934,,,,,,,2025-11-24T16:37:21.909Z
2433,17480926266,,,,,,,2025-11-24T16:37:21.909Z
3877,21849407485,,,,,,,2025-11-24T16:37:21.909Z
4270,23258774505,,,,,,,2025-11-24T16:37:21.909Z
4885,25137399650,,,,,,,2025-11-24T16:37:21.909Z
6198,29157645805,,,,,,,2025-11-24T16:37:21.909Z
6371,29652850198,,,,,,,2025-11-24T16:37:21.909Z
6675,30525101658,,,,,,,2025-11-24T16:37:21.909Z
7121,31801053319,,,,,,,2025-11-24T16:37:21.909Z
7244,32194934556,,,,,,,2025-11-24T16:37:21.909Z
8192,35004304707,,,,,,,2025-11-24T16:37:21.909Z
8703,36454132112,,,,,,,2025-11-24T16:37:21.909Z
9680,39392573997,,,,,,,2025-11-24T16:37:21.909Z
10739,42676909287,,,,,,,2025-11-24T16:37:21.909Z
10867,42988271044,,,,,,,2025-11-24T16:37:21.909Z
12000,46435290724,,,,,,,2025-11-24T16:37:21.909Z
13016,49402840528,,,,,,,2025-11-24T16:37:21.909Z
13156,49778931331,,,,,,,2025-11-24T16:37:21.909Z
15482,56964460512,,,,,,,2025-11-24T16:37:21.909Z
16775,60684823876,,,,,,,2025-11-24T16:37:21.909Z
16799,60736861938,,,,,,,2025-11-24T16:37:21.909Z
18994,67449091038,,,,,,,2025-11-24T16:37:21.909Z
19595,69089348887,,,,,,,2025-11-24T16:37:21.909Z
19633,69170548750,,,,,,,2025-11-24T16:37:21.909Z
20105,70383735178,,,,,,,2025-11-24T16:37:21.909Z
20615,71944327127,,,,,,,2025-11-24T16:37:21.909Z
21116,73537344193,,,,,,,2025-11-24T16:37:21.909Z
21219,74022516464,,,,,,,2025-11-24T16:37:21.909Z
21792,75760580904,,,,,,,2025-11-24T16:37:21.909Z
21874,76052458101,,,,,,,2025-11-24T16:37:21.909Z
22358,77419678652,,,,,,,2025-11-24T16:37:21.909Z
24105,82721371161,,,,,,,2025-11-24T16:37:21.909Z
24337,83365153253,,,,,,,2025-11-24T16:37:21.909Z
26500,89656873172,,,,,,,2025-11-24T16:37:21.909Z
27978,94087764219,,,,,,,2025-11-24T16:37:21.909Z
28790,96371618868,,,,,,,2025-11-24T16:37:21.909Z
1313,14166625334,,,,,,,2025-11-24T16:37:21.909Z
2100,16438295097,,,,,,,2025-11-24T16:37:21.909Z
2726,18480220561,,,,,,,2025-11-24T16:37:21.909Z
3956,22149943403,,,,,,,2025-11-24T16:37:21.909Z
5070,25637965057,,,,,,,2025-11-24T16:37:21.909Z
5638,27265774489,,,,,,,2025-11-24T16:37:21.909Z
6749,30693049012,,,,,,,2025-11-24T16:37:21.909Z
6759,30719263634,,,,,,,2025-11-24T16:37:21.909Z
8128,34780861532,,,,,,,2025-11-24T16:37:21.909Z
8507,35863674258,,,,,,,2025-11-24T16:37:21.909Z
9304,38274529573,,,,,,,2025-11-24T16:37:21.909Z
10473,41825970706,,,,,,,2025-11-24T16:37:21.909Z
11832,45855596596,,,,,,,2025-11-24T16:37:21.909Z
13333,50213929636,,,,,,,2025-11-24T16:37:21.909Z
13907,52085037617,,,,,,,2025-11-24T16:37:21.909Z
14042,52579964491,,,,,,,2025-11-24T16:37:21.909Z
14935,55428839453,,,,,,,2025-11-24T16:37:21.909Z
15139,56031864974,,,,,,,2025-11-24T16:37:21.909Z
16117,58714374578,,,,,,,2025-11-24T16:37:21.909Z
16627,60373426510,,,,,,,2025-11-24T16:37:21.909Z
17615,63270358808,,,,,,,2025-11-24T16:37:21.909Z
17678,63449913956,,,,,,,2025-11-24T16:37:21.909Z
18385,65487183571,,,,,,,2025-11-24T16:37:21.909Z
19885,69869293318,,,,,,,2025-11-24T16:37:21.909Z
20650,72086479861,,,,,,,2025-11-24T16:37:21.909Z
20762,72355306294,,,,,,,2025-11-24T16:37:21.909Z
20849,72669131201,,,,,,,2025-11-24T16:37:21.909Z
21137,73633253489,,,,,,,2025-11-24T16:37:21.909Z
21999,76431703083,,,,,,,2025-11-24T16:37:21.909Z
23052,79657430935,,,,,,,2025-11-24T16:37:21.909Z
23338,80393113516,,,,,,,2025-11-24T16:37:21.909Z
23956,82285177109,,,,,,,2025-11-24T16:37:21.909Z
25000,85136183936,,,,,,,2025-11-24T16:37:21.909Z
26303,89139210395,,,,,,,2025-11-24T16:37:21.909Z
27144,91618486300,,,,,,,2025-11-24T16:37:21.909Z
27441,92574117574,,,,,,,2025-11-24T16:37:21.909Z
28752,96269871234,,,,,,,2025-11-24T16:37:21.909Z
117,10342797913,,,,,,,2025-11-24T16:37:21.909Z
184,10512806108,,,,,,,2025-11-24T16:37:21.909Z
382,11189920038,,,,,,,2025-11-24T16:37:21.909Z
2153,16591876362,,,,,,,2025-11-24T16:37:21.909Z
4030,22345584148,,,,,,,2025-11-24T16:37:21.909Z
4809,24894226504,,,,,,,2025-11-24T16:37:21.909Z
5289,26229983042,,,,,,,2025-11-24T16:37:21.909Z
5567,26996033194,,,,,,,2025-11-24T16:37:21.909Z
5657,27289073943,,,,,,,2025-11-24T16:37:21.909Z
6737,30662925807,,,,,,,2025-11-24T16:37:21.909Z
7017,31449780617,,,,,,,2025-11-24T16:37:21.909Z
7263,32229519666,,,,,,,2025-11-24T16:37:21.909Z
9787,39672608948,,,,,,,2025-11-24T16:37:21.909Z
9875,39895391622,,,,,,,2025-11-24T16:37:21.909Z
10219,41030282078,,,,,,,2025-11-24T16:37:21.909Z
11448,44827841135,,,,,,,2025-11-24T16:37:21.909Z
13116,49693815870,,,,,,,2025-11-24T16:37:21.909Z
17042,61493891887,,,,,,,2025-11-24T16:37:21.909Z
19112,67776504431,,,,,,,2025-11-24T16:37:21.909Z
19968,70003874497,,,,,,,2025-11-24T16:37:21.909Z
20718,72226080539,,,,,,,2025-11-24T16:37:21.909Z
21276,74232289200,,,,,,,2025-11-24T16:37:21.909Z
21883,76091725108,,,,,,,2025-11-24T16:37:21.909Z
22215,76971064564,,,,,,,2025-11-24T16:37:21.909Z
23999,82376052713,,,,,,,2025-11-24T16:37:21.909Z
26145,88640960894,,,,,,,2025-11-24T16:37:21.909Z
26465,89589040309,,,,,,,2025-11-24T16:37:21.909Z
29051,97026039439,,,,,,,2025-11-24T16:37:21.909Z
3002,19207850567,,,,,,,2025-11-24T16:37:21.909Z
3193,19778169220,,,,,,,2025-11-24T16:37:21.909Z
3827,21711115450,,,,,,,2025-11-24T16:37:21.909Z
4795,24881112408,,,,,,,2025-11-24T16:37:21.909Z
5042,25587258511,,,,,,,2025-11-24T16:37:21.909Z
9102,37678107869,,,,,,,2025-11-24T16:37:21.909Z
11836,45885651949,,,,,,,2025-11-24T16:37:21.909Z
12216,46972262737,,,,,,,2025-11-24T16:37:21.909Z
12339,47395073758,,,,,,,2025-11-24T16:37:21.909Z
12444,47708991890,,,,,,,2025-11-24T16:37:21.909Z
15520,57093499729,,,,,,,2025-11-24T16:37:21.909Z
15954,58306776010,,,,,,,2025-11-24T16:37:21.909Z
19104,67753950637,,,,,,,2025-11-24T16:37:21.909Z
20312,70952276166,,,,,,,2025-11-24T16:37:21.909Z
20675,72140617113,,,,,,,2025-11-24T16:37:21.909Z
21361,74459110800,,,,,,,2025-11-24T16:37:21.909Z
23014,79514259509,,,,,,,2025-11-24T16:37:21.909Z
24477,83639993818,,,,,,,2025-11-24T16:37:21.909Z
25423,86469248383,,,,,,,2025-11-24T16:37:21.909Z
25662,87134035945,,,,,,,2025-11-24T16:37:21.909Z
25800,87534210237,,,,,,,2025-11-24T16:37:21.909Z
26238,88907476158,,,,,,,2025-11-24T16:37:21.909Z
26462,89589040309,,,,,,,2025-11-24T16:37:21.909Z
26563,89833790991,,,,,,,2025-11-24T16:37:21.909Z
27521,92793257782,,,,,,,2025-11-24T16:37:21.909Z
28238,94866548514,,,,,,,2025-11-24T16:37:21.909Z
29060,97033666557,,,,,,,2025-11-24T16:37:21.909Z
29101,97092299436,,,,,,,2025-11-24T16:37:21.909Z
2088,16368749069,,,,,,,2025-11-24T16:37:21.909Z
3700,21380913751,,,,,,,2025-11-24T16:37:21.909Z
5110,25769253688,,,,,,,2025-11-24T16:37:21.909Z
6439,29834962569,,,,,,,2025-11-24T16:37:21.909Z
6803,30845745199,,,,,,,2025-11-24T16:37:21.909Z
7393,32643279031,,,,,,,2025-11-24T16:37:21.909Z
8321,35343441096,,,,,,,2025-11-24T16:37:21.909Z
10899,43074068811,,,,,,,2025-11-24T16:37:21.909Z
12382,47546942029,,,,,,,2025-11-24T16:37:21.909Z
12956,49193076754,,,,,,,2025-11-24T16:37:21.909Z
13211,49947711803,,,,,,,2025-11-24T16:37:21.909Z
15317,56469314591,,,,,,,2025-11-24T16:37:21.909Z
15373,56638590291,,,,,,,2025-11-24T16:37:21.909Z
16880,60977190652,,,,,,,2025-11-24T16:37:21.909Z
17824,63842354375,,,,,,,2025-11-24T16:37:21.909Z
20651,72086479861,,,,,,,2025-11-24T16:37:21.909Z
20863,72701754215,,,,,,,2025-11-24T16:37:21.909Z
22487,77701942033,,,,,,,2025-11-24T16:37:21.909Z
22850,79017197491,,,,,,,2025-11-24T16:37:21.909Z
22996,79451560645,,,,,,,2025-11-24T16:37:21.909Z
23071,79702883773,,,,,,,2025-11-24T16:37:21.909Z
23691,81517419084,,,,,,,2025-11-24T16:37:21.909Z
23830,81877435115,,,,,,,2025-11-24T16:37:21.909Z
25190,85803021650,,,,,,,2025-11-24T16:37:21.909Z
26235,88898452196,,,,,,,2025-11-24T16:37:21.909Z
26759,90321387073,,,,,,,2025-11-24T16:37:21.909Z
26824,90516651435,,,,,,,2025-11-24T16:37:21.909Z
854,12631797966,,,,,,,2025-11-24T16:37:21.909Z
873,12700432383,,,,,,,2025-11-24T16:37:21.909Z
1344,14260397736,,,,,,,2025-11-24T16:37:21.909Z
2364,17288483188,,,,,,,2025-11-24T16:37:21.909Z
3773,21541773050,,,,,,,2025-11-24T16:37:21.909Z
5550,26936727834,,,,,,,2025-11-24T16:37:21.909Z
6528,30127937688,,,,,,,2025-11-24T16:37:21.909Z
6570,30239172548,,,,,,,2025-11-24T16:37:21.909Z
7687,33515685263,,,,,,,2025-11-24T16:37:21.909Z
11676,45484700275,,,,,,,2025-11-24T16:37:21.909Z
11780,45768554166,,,,,,,2025-11-24T16:37:21.909Z
12995,49333006112,,,,,,,2025-11-24T16:37:21.909Z
13900,52059507332,,,,,,,2025-11-24T16:37:21.909Z
13937,52169621530,,,,,,,2025-11-24T16:37:21.909Z
14086,52734496556,,,,,,,2025-11-24T16:37:21.909Z
14145,52913626330,,,,,,,2025-11-24T16:37:21.909Z
14209,53188235111,,,,,,,2025-11-24T16:37:21.909Z
14303,53473054075,,,,,,,2025-11-24T16:37:21.909Z
14547,54242004006,,,,,,,2025-11-24T16:37:21.909Z
14915,55376787767,,,,,,,2025-11-24T16:37:21.909Z
15503,57014017741,,,,,,,2025-11-24T16:37:21.909Z
15531,57122073500,,,,,,,2025-11-24T16:37:21.909Z
15672,57574518988,,,,,,,2025-11-24T16:37:21.909Z
15704,57617501757,,,,,,,2025-11-24T16:37:21.909Z
16697,60533711910,,,,,,,2025-11-24T16:37:21.909Z
17219,62007814980,,,,,,,2025-11-24T16:37:21.909Z
17998,64290361919,,,,,,,2025-11-24T16:37:21.909Z
19627,69164385935,,,,,,,2025-11-24T16:37:21.909Z
21372,74501020842,,,,,,,2025-11-24T16:37:21.909Z
21821,75851528455,,,,,,,2025-11-24T16:37:21.909Z
22947,79328668626,,,,,,,2025-11-24T16:37:21.909Z
24243,83142385639,,,,,,,2025-11-24T16:37:21.909Z
24578,83918638096,,,,,,,2025-11-24T16:37:21.909Z
25492,86618861167,,,,,,,2025-11-24T16:37:21.909Z
25519,86676019971,,,,,,,2025-11-24T16:37:21.909Z
25746,87368818184,,,,,,,2025-11-24T16:37:21.909Z
26160,88685376719,,,,,,,2025-11-24T16:37:21.909Z
26661,90067295350,,,,,,,2025-11-24T16:37:21.909Z
29127,97197174404,,,,,,,2025-11-24T16:37:21.909Z
29627,98779587411,,,,,,,2025-11-24T16:37:21.909Z
29991,99971667201,,,,,,,2025-11-24T16:37:21.909Z
2249,16973316974,,,,,,,2025-11-24T16:37:21.909Z
3041,19385621933,,,,,,,2025-11-24T16:37:21.909Z
3150,19686154808,,,,,,,2025-11-24T16:37:21.909Z
3405,20383024294,,,,,,,2025-11-24T16:37:21.909Z
5635,27251738053,,,,,,,2025-11-24T16:37:21.909Z
7521,33069730001,,,,,,,2025-11-24T16:37:21.909Z
7646,33406147670,,,,,,,2025-11-24T16:37:21.909Z
8434,35639500794,,,,,,,2025-11-24T16:37:21.909Z
9988,40322111109,,,,,,,2025-11-24T16:37:21.909Z
10025,40410037761,,,,,,,2025-11-24T16:37:21.909Z
10185,40898657362,,,,,,,2025-11-24T16:37:21.909Z
10209,40989955165,,,,,,,2025-11-24T16:37:21.909Z
13401,50509926064,,,,,,,2025-11-24T16:37:21.909Z
15929,58257295676,,,,,,,2025-11-24T16:37:21.909Z
16692,60533711910,,,,,,,2025-11-24T16:37:21.909Z
18505,65775170531,,,,,,,2025-11-24T16:37:21.909Z
18560,66045878798,,,,,,,2025-11-24T16:37:21.909Z
18603,66130488426,,,,,,,2025-11-24T16:37:21.909Z
18862,66873579507,,,,,,,2025-11-24T16:37:21.909Z
18866,66903647500,,,,,,,2025-11-24T16:37:21.909Z
19196,68011888085,,,,,,,2025-11-24T16:37:21.909Z
19844,69756569560,,,,,,,2025-11-24T16:37:21.909Z
21359,74459110800,,,,,,,2025-11-24T16:37:21.909Z
23368,80475050557,,,,,,,2025-11-24T16:37:21.909Z
23415,80673073345,,,,,,,2025-11-24T16:37:21.909Z
23766,81722921527,,,,,,,2025-11-24T16:37:21.909Z
24879,84767796101,,,,,,,2025-11-24T16:37:21.909Z
27047,91276558712,,,,,,,2025-11-24T16:37:21.909Z
28198,94716018185,,,,,,,2025-11-24T16:37:21.909Z
28731,96253651495,,,,,,,2025-11-24T16:37:21.909Z
29678,98916638251,,,,,,,2025-11-24T16:37:21.909Z
4558,24124249571,,,,,,,2025-11-24T16:37:21.909Z
5757,27635082758,,,,,,,2025-11-24T16:37:21.909Z
6309,29520369076,,,,,,,2025-11-24T16:37:21.909Z
6890,31117767928,,,,,,,2025-11-24T16:37:21.909Z
11757,45688567621,,,,,,,2025-11-24T16:37:21.909Z
13278,50112917725,,,,,,,2025-11-24T16:37:21.909Z
14592,54396358227,,,,,,,2025-11-24T16:37:21.909Z
16058,58573468426,,,,,,,2025-11-24T16:37:21.909Z
16800,60739575137,,,,,,,2025-11-24T16:37:21.909Z
17292,62251993277,,,,,,,2025-11-24T16:37:21.909Z
17459,62783483458,,,,,,,2025-11-24T16:37:21.909Z
19122,67792689152,,,,,,,2025-11-24T16:37:21.909Z
19930,69921236152,,,,,,,2025-11-24T16:37:21.909Z
24569,83867952581,,,,,,,2025-11-24T16:37:21.909Z
24581,83933493382,,,,,,,2025-11-24T16:37:21.909Z
25691,87210527847,,,,,,,2025-11-24T16:37:21.909Z
26868,90646686391,,,,,,,2025-11-24T16:37:21.909Z
203,10631268898,,,,,,,2025-11-24T16:37:21.909Z
914,12796799989,,,,,,,2025-11-24T16:37:21.909Z
1152,13597639017,,,,,,,2025-11-24T16:37:21.909Z
5444,26665128871,,,,,,,2025-11-24T16:37:21.909Z
7051,31582326410,,,,,,,2025-11-24T16:37:21.909Z
10769,42768841456,,,,,,,2025-11-24T16:37:21.909Z
10838,42893965555,,,,,,,2025-11-24T16:37:21.909Z
15248,56275800860,,,,,,,2025-11-24T16:37:21.909Z
15581,57259103737,,,,,,,2025-11-24T16:37:21.909Z
16019,58439975526,,,,,,,2025-11-24T16:37:21.909Z
16367,59472095189,,,,,,,2025-11-24T16:37:21.909Z
17483,62867147515,,,,,,,2025-11-24T16:37:21.909Z
17510,62965221719,,,,,,,2025-11-24T16:37:21.909Z
17935,64160541060,,,,,,,2025-11-24T16:37:21.909Z
17972,64225762728,,,,,,,2025-11-24T16:37:21.909Z
22030,76543159782,,,,,,,2025-11-24T16:37:21.909Z
22876,79125532843,,,,,,,2025-11-24T16:37:21.909Z
23452,80814854825,,,,,,,2025-11-24T16:37:21.909Z
26000,88194650296,,,,,,,2025-11-24T16:37:21.909Z
26050,88309177941,,,,,,,2025-11-24T16:37:21.909Z
26531,89730413620,,,,,,,2025-11-24T16:37:21.909Z
26544,89765732128,,,,,,,2025-11-24T16:37:21.909Z
27339,92220663206,,,,,,,2025-11-24T16:37:21.909Z
28337,95139293184,,,,,,,2025-11-24T16:37:21.909Z
28476,95485427986,,,,,,,2025-11-24T16:37:21.909Z
29481,98363501258,,,,,,,2025-11-24T16:37:21.909Z
703,12152855971,,,,,,,2025-11-24T16:37:21.909Z
762,12309931239,,,,,,,2025-11-24T16:37:21.909Z
779,12382478035,,,,,,,2025-11-24T16:37:21.909Z
1501,14617876447,,,,,,,2025-11-24T16:37:21.909Z
2329,17185019220,,,,,,,2025-11-24T16:37:21.909Z
2376,17295600064,,,,,,,2025-11-24T16:37:21.909Z
2657,18309930826,,,,,,,2025-11-24T16:37:21.909Z
3931,22038601157,,,,,,,2025-11-24T16:37:21.909Z
4702,24637843168,,,,,,,2025-11-24T16:37:21.909Z
5526,26881020880,,,,,,,2025-11-24T16:37:21.909Z
6672,30525101658,,,,,,,2025-11-24T16:37:21.909Z
7367,32588349973,,,,,,,2025-11-24T16:37:21.909Z
9214,38031762434,,,,,,,2025-11-24T16:37:21.909Z
9844,39816486031,,,,,,,2025-11-24T16:37:21.909Z
16018,58439500169,,,,,,,2025-11-24T16:37:21.909Z
17833,63854551327,,,,,,,2025-11-24T16:37:21.909Z
18386,65487183571,,,,,,,2025-11-24T16:37:21.909Z
20555,71714709702,,,,,,,2025-11-24T16:37:21.909Z
22962,79387282602,,,,,,,2025-11-24T16:37:21.909Z
27459,92614262045,,,,,,,2025-11-24T16:37:21.909Z
27653,93135711818,,,,,,,2025-11-24T16:37:21.909Z
29132,97238776494,,,,,,,2025-11-24T16:37:21.909Z
62,10173660878,,,,,,,2025-11-24T16:37:21.909Z
1334,14242045243,,,,,,,2025-11-24T16:37:21.909Z
2590,18113015017,,,,,,,2025-11-24T16:37:21.909Z
3431,20463832587,,,,,,,2025-11-24T16:37:21.909Z
3719,21402583105,,,,,,,2025-11-24T16:37:21.909Z
5173,25939325988,,,,,,,2025-11-24T16:37:21.909Z
6932,31225761312,,,,,,,2025-11-24T16:37:21.909Z
7459,32888998126,,,,,,,2025-11-24T16:37:21.909Z
9707,39470071575,,,,,,,2025-11-24T16:37:21.909Z
10659,42461734758,,,,,,,2025-11-24T16:37:21.909Z
10730,42666410633,,,,,,,2025-11-24T16:37:21.909Z
10789,42836696987,,,,,,,2025-11-24T16:37:21.909Z
14384,53704217583,,,,,,,2025-11-24T16:37:21.909Z
15262,56316666058,,,,,,,2025-11-24T16:37:21.909Z
15341,56542544584,,,,,,,2025-11-24T16:37:21.909Z
17388,62551716763,,,,,,,2025-11-24T16:37:21.909Z
19534,68961367533,,,,,,,2025-11-24T16:37:21.909Z
21186,73896284914,,,,,,,2025-11-24T16:37:21.909Z
25592,86910432550,,,,,,,2025-11-24T16:37:21.909Z
27684,93224820564,,,,,,,2025-11-24T16:37:21.909Z
28310,95066616732,,,,,,,2025-11-24T16:37:21.909Z
28678,96115720065,,,,,,,2025-11-24T16:37:21.909Z
28795,96403812133,,,,,,,2025-11-24T16:37:21.909Z
29177,97414742988,,,,,,,2025-11-24T16:37:21.909Z
29262,97755952879,,,,,,,2025-11-24T16:37:21.909Z
3124,19613864040,,,,,,,2025-11-24T16:37:21.909Z
3519,20727489021,,,,,,,2025-11-24T16:37:21.909Z
3584,20930903341,,,,,,,2025-11-24T16:37:21.909Z
7378,32628122928,,,,,,,2025-11-24T16:37:21.909Z
7628,33369668946,,,,,,,2025-11-24T16:37:21.909Z
8493,35825537315,,,,,,,2025-11-24T16:37:21.909Z
8600,36146936432,,,,,,,2025-11-24T16:37:21.909Z
9856,39852714601,,,,,,,2025-11-24T16:37:21.909Z
10585,42230721739,,,,,,,2025-11-24T16:37:21.909Z
11735,45645225674,,,,,,,2025-11-24T16:37:21.909Z
12171,46820949346,,,,,,,2025-11-24T16:37:21.909Z
14276,53390731669,,,,,,,2025-11-24T16:37:21.909Z
14732,54771695103,,,,,,,2025-11-24T16:37:21.909Z
14823,55032258128,,,,,,,2025-11-24T16:37:21.909Z
15075,55908908430,,,,,,,2025-11-24T16:37:21.909Z
16546,60006822888,,,,,,,2025-11-24T16:37:21.909Z
17005,61403166811,,,,,,,2025-11-24T16:37:21.909Z
18369,65442844531,,,,,,,2025-11-24T16:37:21.909Z
19063,67653724882,,,,,,,2025-11-24T16:37:21.909Z
19242,68132537356,,,,,,,2025-11-24T16:37:21.909Z
22053,76595686857,,,,,,,2025-11-24T16:37:21.909Z
23878,82025489785,,,,,,,2025-11-24T16:37:21.909Z
26886,90701300193,,,,,,,2025-11-24T16:37:21.909Z
27226,91898280121,,,,,,,2025-11-24T16:37:21.909Z
27308,92148170333,,,,,,,2025-11-24T16:37:21.909Z
28229,94836049896,,,,,,,2025-11-24T16:37:21.909Z
28233,94841651251,,,,,,,2025-11-24T16:37:21.909Z
29352,98045159758,,,,,,,2025-11-24T16:37:21.909Z
1171,13644004643,,,,,,,2025-11-24T16:37:21.909Z
2959,19104681334,,,,,,,2025-11-24T16:37:21.909Z
6383,29666557705,,,,,,,2025-11-24T16:37:21.909Z
7637,33396355890,,,,,,,2025-11-24T16:37:21.909Z
8269,35240215639,,,,,,,2025-11-24T16:37:21.909Z
10834,42884935335,,,,,,,2025-11-24T16:37:21.909Z
12219,46978129930,,,,,,,2025-11-24T16:37:21.909Z
12418,47624004429,,,,,,,2025-11-24T16:37:21.909Z
13131,49744597272,,,,,,,2025-11-24T16:37:21.909Z
15153,56067145715,,,,,,,2025-11-24T16:37:21.909Z
16391,59575320765,,,,,,,2025-11-24T16:37:21.909Z
19224,68105363312,,,,,,,2025-11-24T16:37:21.909Z
21688,75469532881,,,,,,,2025-11-24T16:37:21.909Z
22186,76917589299,,,,,,,2025-11-24T16:37:21.909Z
22470,77659961453,,,,,,,2025-11-24T16:37:21.909Z
23842,81938743984,,,,,,,2025-11-24T16:37:21.909Z
24359,83416567746,,,,,,,2025-11-24T16:37:21.909Z
24522,83752220558,,,,,,,2025-11-24T16:37:21.909Z
24533,83778954413,,,,,,,2025-11-24T16:37:21.909Z
24829,84643871651,,,,,,,2025-11-24T16:37:21.909Z
26430,89509841887,,,,,,,2025-11-24T16:37:21.909Z
27764,93441169927,,,,,,,2025-11-24T16:37:21.909Z
477,11580596770,,,,,,,2025-11-24T16:37:21.909Z
1222,13833121686,,,,,,,2025-11-24T16:37:21.909Z
1987,16115884093,,,,,,,2025-11-24T16:37:21.909Z
2806,18656904227,,,,,,,2025-11-24T16:37:21.909Z
3242,19887106048,,,,,,,2025-11-24T16:37:21.909Z
5294,26231541309,,,,,,,2025-11-24T16:37:21.909Z
7040,31525211505,,,,,,,2025-11-24T16:37:21.909Z
10396,41581150628,,,,,,,2025-11-24T16:37:21.909Z
11886,46066233086,,,,,,,2025-11-24T16:37:21.909Z
11998,46423383799,,,,,,,2025-11-24T16:37:21.909Z
12202,46901796170,,,,,,,2025-11-24T16:37:21.909Z
12637,48315756514,,,,,,,2025-11-24T16:37:21.909Z
13849,51915210516,,,,,,,2025-11-24T16:37:21.909Z
14248,53299738783,,,,,,,2025-11-24T16:37:21.909Z
14306,53473054075,,,,,,,2025-11-24T16:37:21.909Z
15406,56752217928,,,,,,,2025-11-24T16:37:21.909Z
16728,60594336170,,,,,,,2025-11-24T16:37:21.909Z
17120,61758530015,,,,,,,2025-11-24T16:37:21.909Z
19395,68496372577,,,,,,,2025-11-24T16:37:21.909Z
19747,69512618036,,,,,,,2025-11-24T16:37:21.909Z
19765,69553612756,,,,,,,2025-11-24T16:37:21.909Z
21184,73863209982,,,,,,,2025-11-24T16:37:21.909Z
22085,76683284934,,,,,,,2025-11-24T16:37:21.909Z
23848,81974710460,,,,,,,2025-11-24T16:37:21.909Z
24435,83548592304,,,,,,,2025-11-24T16:37:21.909Z
26384,89384551200,,,,,,,2025-11-24T16:37:21.909Z
26493,89630630777,,,,,,,2025-11-24T16:37:21.909Z
27164,91700297618,,,,,,,2025-11-24T16:37:21.909Z
28562,95827229552,,,,,,,2025-11-24T16:37:21.909Z
2392,17328720872,,,,,,,2025-11-24T16:37:21.909Z
3094,19537097026,,,,,,,2025-11-24T16:37:21.909Z
3282,20005407357,,,,,,,2025-11-24T16:37:21.909Z
4114,22715588563,,,,,,,2025-11-24T16:37:21.909Z
4342,23514639594,,,,,,,2025-11-24T16:37:21.909Z
7413,32699951927,,,,,,,2025-11-24T16:37:21.909Z
13215,49957024616,,,,,,,2025-11-24T16:37:21.909Z
13548,50924682376,,,,,,,2025-11-24T16:37:21.909Z
13644,51361495533,,,,,,,2025-11-24T16:37:21.909Z
