id_chamado,fk_tempo_abertura,fk_cliente,fk_motivo,fk_canal,fk_atendente,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,custo_atendimento,nota_atendimento,atendimento_resolvido
9677,2025020208,39392573997,8,ATENDIMENTO INICIAL,1,2025-02-02T08:19:50.000Z,2025-02-02T08:44:02.000Z,585,1452,0.27790180,5,Não
9783,2025041815,39669047293,10,ATENDIMENTO INICIAL,1,2025-04-18T15:19:44.000Z,2025-04-18T15:40:55.000Z,77,1271,0.27711191,2,Não
6949,2025030920,31281681033,11,ATENDIMENTO INICIAL,1,2025-03-09T21:07:34.000Z,2025-03-09T21:16:51.000Z,547,557,0.18726945,3,Não
293,2025021009,10943815567,3,URA,,2025-02-10T09:40:40.000Z,2025-02-10T09:56:32.000Z,0,952,0.01031849,,Não
10006,2025022615,40368032014,7,URA,,2025-02-26T15:46:58.000Z,2025-02-26T16:06:56.000Z,0,1198,0.17302025,3,Sim
10030,2025032914,40415035596,10,CHATBOT,,2025-03-29T14:55:27.000Z,2025-03-29T14:56:55.000Z,0,88,0.01650350,5,Não
10071,2025052212,40581679943,8,URA,,2025-05-22T12:55:34.000Z,2025-05-22T13:04:16.000Z,0,522,0.04494659,2,Não
299,2025033023,10991339195,10,URA,,2025-03-30T23:53:38.000Z,2025-03-30T23:59:13.000Z,0,335,0.04772069,4,Não
10253,2025031705,41116948324,10,CHATBOT,,2025-03-17T05:33:04.000Z,2025-03-17T05:34:07.000Z,0,63,0.01222672,2,Não
302,2025030306,10994896005,6,URA,,2025-03-03T06:37:27.000Z,2025-03-03T06:49:00.000Z,0,693,0.10165712,4,Não
10327,2025012104,41375894472,10,URA,,2025-01-21T04:44:27.000Z,2025-01-21T04:48:11.000Z,0,224,0.01624198,2,Sim
10344,2025012717,41450753624,11,CHATBOT,,2025-01-27T17:04:52.000Z,2025-01-27T17:06:03.000Z,0,71,0.00256216,3,Não
10471,2025011408,41814847461,11,CHATBOT,,2025-01-14T08:51:34.000Z,2025-01-14T08:53:25.000Z,0,111,0.00891974,3,Não
1413,2025011800,14458723813,5,URA,,2025-01-18T00:24:05.000Z,2025-01-18T00:30:58.000Z,0,413,0.04514574,3,Não
10884,2025031901,43028037360,7,CHATBOT,,2025-03-19T01:58:39.000Z,2025-03-19T01:59:49.000Z,0,70,0.00066926,3,Não
10896,2025040521,43052149554,11,CHATBOT,,2025-04-05T21:22:15.000Z,2025-04-05T21:23:08.000Z,0,53,0.00961410,4,Não
10938,2025030112,43208200187,5,CHATBOT,,2025-03-01T12:45:56.000Z,2025-03-01T12:47:35.000Z,0,99,0.00302250,2,Sim
10997,2025060500,43442105907,10,CHATBOT,,2025-06-05T00:14:20.000Z,2025-06-05T00:15:14.000Z,0,54,0.00397600,5,Não
11019,2025050110,43498397399,12,URA,,2025-05-01T10:39:10.000Z,2025-05-01T10:46:07.000Z,0,417,0.03749957,3,Não
327,2025032403,11035536531,11,URA,,2025-03-24T03:02:36.000Z,2025-03-24T03:12:22.000Z,0,586,0.05948480,5,Não
11024,2025041804,43535630182,7,CHATBOT,,2025-04-18T04:33:45.000Z,2025-04-18T04:36:44.000Z,0,179,0.00028799,2,Não
329,2025010620,11042369366,11,URA,,2025-01-06T20:58:46.000Z,2025-01-06T21:03:27.000Z,0,281,0.01819051,2,Sim
333,2025050718,11072819260,3,URA,,2025-05-07T18:22:55.000Z,2025-05-07T18:42:07.000Z,0,1152,0.14926333,3,Não
11097,2025022609,43740265172,6,CHATBOT,,2025-02-26T09:04:02.000Z,2025-02-26T09:05:17.000Z,0,75,0.01158334,3,Não
11119,2025052508,43800603758,11,CHATBOT,,2025-05-25T08:49:20.000Z,2025-05-25T08:50:17.000Z,0,57,0.00911287,3,Não
11228,2025011115,44134776221,3,CHATBOT,,2025-01-11T15:34:34.000Z,2025-01-11T15:36:58.000Z,0,144,0.02447662,4,Sim
11285,2025061110,44334576991,5,CHATBOT,,2025-06-11T10:39:37.000Z,2025-06-11T10:41:24.000Z,0,107,0.00907724,,Não
11326,2025020511,44442191412,9,URA,,2025-02-05T11:26:53.000Z,2025-02-05T11:37:53.000Z,0,660,0.02007915,2,Não
348,2025061006,11096367470,9,URA,,2025-06-10T06:45:51.000Z,2025-06-10T06:54:42.000Z,0,531,0.05179684,2,Não
12338,2025041205,47388831437,7,CHATBOT,,2025-04-12T05:37:57.000Z,2025-04-12T05:39:50.000Z,0,113,0.02066116,3,Não
372,2025021015,11165333362,5,URA,,2025-02-10T15:59:16.000Z,2025-02-10T16:04:58.000Z,0,342,0.05596204,4,Sim
373,2025020908,11182024335,3,URA,,2025-02-09T08:40:55.000Z,2025-02-09T08:56:00.000Z,0,905,0.07745798,4,Não
12388,2025051800,47558770535,9,CHATBOT,,2025-05-18T00:46:03.000Z,2025-05-18T00:49:07.000Z,0,184,0.03658923,2,Não
376,2025011504,11188722637,10,URA,,2025-01-15T04:04:08.000Z,2025-01-15T04:10:54.000Z,0,406,0.01513390,2,Sim
12390,2025052523,47571076700,5,URA,,2025-05-25T23:00:48.000Z,2025-05-25T23:10:42.000Z,0,594,0.01184727,2,Sim
12463,2025042616,47735565760,11,URA,,2025-04-26T16:40:14.000Z,2025-04-26T16:47:26.000Z,0,432,0.01840587,,Não
12481,2025050205,47799678135,5,CHATBOT,,2025-05-02T05:50:06.000Z,2025-05-02T05:51:17.000Z,0,71,0.00938806,3,Não
12608,2025020903,48205272505,11,CHATBOT,,2025-02-09T03:14:43.000Z,2025-02-09T03:15:32.000Z,0,49,0.00325774,2,Sim
12643,2025011204,48331582606,5,CHATBOT,,2025-01-12T04:26:19.000Z,2025-01-12T04:27:24.000Z,0,65,0.00110080,4,Não
386,2025021500,11210283541,5,URA,,2025-02-15T00:51:34.000Z,2025-02-15T01:00:12.000Z,0,518,0.05685785,3,Não
12727,2025022210,48578031519,10,CHATBOT,,2025-02-22T10:19:09.000Z,2025-02-22T10:20:37.000Z,0,88,0.00773048,3,Não
389,2025032211,11217458173,6,URA,,2025-03-22T11:45:00.000Z,2025-03-22T11:55:08.000Z,0,608,0.10869812,3,Não
9971,2025031217,40270835003,7,ATENDIMENTO ESPECIALIZADO,2,2025-03-12T18:15:40.000Z,2025-03-12T19:00:32.000Z,1089,2692,2.70856987,5,Sim
10042,2025011904,40475240933,7,ATENDIMENTO ESPECIALIZADO,2,2025-01-19T04:27:36.000Z,2025-01-19T04:59:36.000Z,926,1920,1.62011532,3,Sim
10794,2025060712,42836696987,8,ATENDIMENTO ESPECIALIZADO,2,2025-06-07T13:06:14.000Z,2025-06-07T13:44:44.000Z,1075,2310,2.28629315,4,Não
10902,2025030803,43078699626,7,ATENDIMENTO ESPECIALIZADO,2,2025-03-08T03:21:20.000Z,2025-03-08T04:22:36.000Z,423,3676,0.01849520,3,Sim
11090,2025021709,43729424767,7,ATENDIMENTO ESPECIALIZADO,2,2025-02-17T09:14:36.000Z,2025-02-17T10:23:24.000Z,814,4128,2.13063365,3,Sim
11224,2025062121,44124090366,7,ATENDIMENTO ESPECIALIZADO,2,2025-06-21T21:29:38.000Z,2025-06-21T22:17:54.000Z,407,2896,2.71912015,2,Sim
11298,2025060823,44353601467,7,ATENDIMENTO ESPECIALIZADO,2,2025-06-08T23:27:52.000Z,2025-06-09T00:11:56.000Z,1192,2644,0.97968639,2,Sim
11373,2025030918,44653634054,11,ATENDIMENTO ESPECIALIZADO,2,2025-03-09T19:01:05.000Z,2025-03-09T19:38:39.000Z,663,2254,2.27755647,3,Não
12418,2025011216,47624004429,12,ATENDIMENTO ESPECIALIZADO,2,2025-01-12T16:53:18.000Z,2025-01-12T17:39:42.000Z,768,2784,0.53508585,3,Não
12666,2025011603,48412355731,7,ATENDIMENTO ESPECIALIZADO,2,2025-01-16T03:23:12.000Z,2025-01-16T04:19:32.000Z,899,3380,1.15982981,3,Sim
10024,2025050311,40410037761,6,ATENDIMENTO INICIAL,1,2025-05-03T11:50:54.000Z,2025-05-03T12:19:38.000Z,375,1724,0.21748790,3,Não
10169,2025050222,40881698725,6,ATENDIMENTO INICIAL,1,2025-05-02T22:35:40.000Z,2025-05-02T22:49:32.000Z,17,832,0.00583740,2,Não
11033,2025022210,43549357961,6,ATENDIMENTO INICIAL,1,2025-02-22T10:23:05.000Z,2025-02-22T10:49:58.000Z,231,1613,0.49225498,4,Não
11067,2025051001,43642496354,8,ATENDIMENTO INICIAL,1,2025-05-10T01:35:42.000Z,2025-05-10T01:53:27.000Z,261,1065,0.66128017,3,Sim
11108,2025051403,43775849781,13,ATENDIMENTO INICIAL,1,2025-05-14T04:01:37.000Z,2025-05-14T04:16:13.000Z,467,876,0.42152771,2,Não
11171,2025051616,43989914273,9,ATENDIMENTO INICIAL,1,2025-05-16T16:38:10.000Z,2025-05-16T17:08:34.000Z,24,1824,0.73602535,4,Não
11238,2025042217,44191146424,9,ATENDIMENTO INICIAL,1,2025-04-22T18:04:30.000Z,2025-04-22T18:34:21.000Z,383,1791,0.35524722,3,Não
11258,2025050316,44275002903,13,ATENDIMENTO INICIAL,1,2025-05-03T16:56:46.000Z,2025-05-03T17:09:25.000Z,429,759,0.25157556,2,Não
11259,2025032005,44275002903,13,ATENDIMENTO INICIAL,1,2025-03-20T05:56:38.000Z,2025-03-20T06:21:47.000Z,48,1509,0.47694471,3,Não
11323,2025010706,44417184001,3,ATENDIMENTO INICIAL,1,2025-01-07T06:21:20.000Z,2025-01-07T06:59:26.000Z,317,2286,0.39055698,4,Sim
12554,2025062620,48021057751,8,ATENDIMENTO INICIAL,1,2025-06-26T20:23:18.000Z,2025-06-26T20:39:14.000Z,377,956,0.39484558,3,Não
12561,2025010121,48025615189,7,ATENDIMENTO INICIAL,1,2025-01-01T21:13:37.000Z,2025-01-01T21:33:37.000Z,454,1200,0.56449710,3,Sim
12664,2025013003,48412355731,7,ATENDIMENTO INICIAL,1,2025-01-30T03:07:00.000Z,2025-01-30T03:58:57.000Z,250,3117,0.17286169,5,Não
9965,2025042605,40251765271,5,ATENDIMENTO INICIAL,1,2025-04-26T05:39:57.000Z,2025-04-26T06:07:14.000Z,191,1637,1.27596745,3,Não
12772,2025011803,48646687441,9,CHATBOT,,2025-01-18T03:13:54.000Z,2025-01-18T03:16:07.000Z,0,133,0.02096375,3,Sim
1525,2025051302,14705143769,5,URA,,2025-05-13T02:45:23.000Z,2025-05-13T02:54:55.000Z,0,572,0.02155315,3,Sim
404,2025011319,11255843756,10,URA,,2025-01-13T19:57:09.000Z,2025-01-13T20:06:45.000Z,0,576,0.05322913,4,Não
405,2025011503,11257358518,5,URA,,2025-01-15T03:36:39.000Z,2025-01-15T03:40:41.000Z,0,242,0.02364833,2,Não
13053,2025020407,49505997721,3,URA,,2025-02-04T07:35:41.000Z,2025-02-04T07:46:36.000Z,0,655,0.03391185,2,Sim
13203,2025050806,49942825374,7,CHATBOT,,2025-05-08T06:32:18.000Z,2025-05-08T06:35:43.000Z,0,205,0.01162140,,Não
13244,2025050208,50037431454,3,URA,,2025-05-02T08:42:58.000Z,2025-05-02T08:55:33.000Z,0,755,0.06595055,3,Não
413,2025051922,11302071508,9,URA,,2025-05-19T22:14:31.000Z,2025-05-19T22:30:36.000Z,0,965,0.13290781,3,Sim
13288,2025042707,50151173474,3,CHATBOT,,2025-04-27T07:42:56.000Z,2025-04-27T07:45:37.000Z,0,161,0.03061863,2,Não
13329,2025040619,50206330171,5,CHATBOT,,2025-04-06T19:13:11.000Z,2025-04-06T19:14:41.000Z,0,90,0.00052660,3,Sim
417,2025052406,11321743310,5,URA,,2025-05-24T06:50:42.000Z,2025-05-24T06:53:30.000Z,0,168,0.00975816,3,Não
13335,2025062217,50231142695,6,CHATBOT,,2025-06-22T17:49:25.000Z,2025-06-22T17:51:47.000Z,0,142,0.02576160,4,Sim
419,2025042017,11322766186,9,URA,,2025-04-20T17:13:28.000Z,2025-04-20T17:30:29.000Z,0,1021,0.08969918,3,Não
13340,2025030209,50246321634,11,CHATBOT,,2025-03-02T09:45:18.000Z,2025-03-02T09:46:06.000Z,0,48,0.00539368,2,Sim
13372,2025032806,50430312828,5,CHATBOT,,2025-03-28T06:58:57.000Z,2025-03-28T06:59:52.000Z,0,55,0.00173094,3,Sim
422,2025061110,11329811020,7,URA,,2025-06-11T10:51:37.000Z,2025-06-11T11:09:24.000Z,0,1067,0.01705388,3,Sim
13381,2025021608,50438139207,11,CHATBOT,,2025-02-16T08:04:57.000Z,2025-02-16T08:06:53.000Z,0,116,0.02275120,3,Não
13398,2025060313,50507966208,9,CHATBOT,,2025-06-03T13:39:31.000Z,2025-06-03T13:41:28.000Z,0,117,0.02228839,3,Sim
13436,2025051610,50603801546,10,CHATBOT,,2025-05-16T10:46:19.000Z,2025-05-16T10:47:35.000Z,0,76,0.00378875,4,Sim
430,2025041008,11361189415,11,URA,,2025-04-10T08:56:18.000Z,2025-04-10T09:03:51.000Z,0,453,0.00129614,5,Não
13598,2025051022,51132072346,6,CHATBOT,,2025-05-10T22:38:06.000Z,2025-05-10T22:38:59.000Z,0,53,0.00906580,2,Não
13832,2025053102,51885400419,11,CHATBOT,,2025-05-31T02:55:20.000Z,2025-05-31T02:56:03.000Z,0,43,0.00430865,2,Não
454,2025022823,11484826194,9,URA,,2025-02-28T23:36:45.000Z,2025-02-28T23:46:44.000Z,0,599,0.08515491,5,Não
14328,2025042121,53544170894,3,CHATBOT,,2025-04-21T21:41:33.000Z,2025-04-21T21:43:58.000Z,0,145,0.00741968,2,Sim
14409,2025061403,53767816219,6,CHATBOT,,2025-06-14T03:23:35.000Z,2025-06-14T03:25:56.000Z,0,141,0.02612466,5,Sim
14496,2025022512,54085375092,10,URA,,2025-02-25T12:10:44.000Z,2025-02-25T12:20:26.000Z,0,582,0.08361150,3,Não
14754,2025051618,54849639242,6,CHATBOT,,2025-05-16T18:03:29.000Z,2025-05-16T18:04:38.000Z,0,69,0.01368087,3,Não
14808,2025041518,54992677864,10,CHATBOT,,2025-04-15T18:12:19.000Z,2025-04-15T18:12:55.000Z,0,36,0.00636886,2,Não
14820,2025052413,55024330633,11,CHATBOT,,2025-05-24T13:49:30.000Z,2025-05-24T13:50:17.000Z,0,47,0.00919896,4,Não
465,2025040817,11551202169,3,URA,,2025-04-08T17:40:38.000Z,2025-04-08T17:46:08.000Z,0,330,0.04935513,3,Não
14858,2025060813,55129907122,9,CHATBOT,,2025-06-08T13:45:39.000Z,2025-06-08T13:48:07.000Z,0,148,0.00559610,5,Não
14865,2025021611,55182106334,12,URA,,2025-02-16T11:06:27.000Z,2025-02-16T11:13:08.000Z,0,401,0.07963150,5,Não
14879,2025052210,55232624105,10,URA,,2025-05-22T10:19:19.000Z,2025-05-22T10:23:03.000Z,0,224,0.03198738,3,Sim
471,2025060116,11569578125,11,URA,,2025-06-01T16:38:20.000Z,2025-06-01T16:42:42.000Z,0,262,0.04084881,2,Sim
472,2025042704,11573951538,11,URA,,2025-04-27T04:28:58.000Z,2025-04-27T04:34:41.000Z,0,343,0.04554739,2,Não
473,2025031708,11575494788,6,URA,,2025-03-17T08:32:45.000Z,2025-03-17T08:37:03.000Z,0,258,0.04731544,3,Não
14942,2025050608,55446470149,5,URA,,2025-05-06T08:00:16.000Z,2025-05-06T08:06:07.000Z,0,351,0.01280465,3,Sim
15104,2025032513,55940219515,10,URA,,2025-03-25T13:40:04.000Z,2025-03-25T13:45:42.000Z,0,338,0.01637554,3,Sim
12952,2025061800,49189129551,7,ATENDIMENTO ESPECIALIZADO,2,2025-06-18T01:08:56.000Z,2025-06-18T01:49:44.000Z,1200,2448,0.63659940,4,Não
12985,2025032107,49295497656,3,ATENDIMENTO ESPECIALIZADO,2,2025-03-21T07:21:29.000Z,2025-03-21T08:14:17.000Z,832,3168,1.01784869,2,Sim
13401,2025010111,50509926064,7,ATENDIMENTO ESPECIALIZADO,2,2025-01-01T12:08:36.000Z,2025-01-01T12:53:48.000Z,659,2712,0.48375024,3,Não
13792,2025011912,51736231828,3,ATENDIMENTO ESPECIALIZADO,2,2025-01-19T12:47:05.000Z,2025-01-19T13:31:33.000Z,578,2668,1.80694513,4,Sim
14486,2025040814,54059774759,3,ATENDIMENTO ESPECIALIZADO,2,2025-04-08T14:52:39.000Z,2025-04-08T15:32:43.000Z,701,2404,0.22775260,5,Sim
14671,2025052317,54623553013,3,ATENDIMENTO ESPECIALIZADO,2,2025-05-23T17:50:11.000Z,2025-05-23T18:27:19.000Z,735,2228,2.55558944,2,Sim
14774,2025050918,54898714643,3,ATENDIMENTO ESPECIALIZADO,2,2025-05-09T19:04:06.000Z,2025-05-09T19:26:58.000Z,432,1372,0.81542558,4,Sim
14918,2025020100,55376787767,7,ATENDIMENTO ESPECIALIZADO,2,2025-02-01T01:03:32.000Z,2025-02-01T02:19:08.000Z,858,4536,2.04884312,3,Sim
15051,2025020523,55848210854,7,ATENDIMENTO ESPECIALIZADO,2,2025-02-05T23:59:40.000Z,2025-02-06T00:48:28.000Z,1061,2928,1.09711098,4,Sim
13011,2025010620,49394433724,6,ATENDIMENTO INICIAL,1,2025-01-06T20:35:21.000Z,2025-01-06T21:18:51.000Z,381,2610,0.79333087,3,Não
13146,2025060520,49769036640,3,ATENDIMENTO INICIAL,1,2025-06-05T20:34:27.000Z,2025-06-05T21:28:06.000Z,358,3219,1.35408702,3,Não
13276,2025040500,50112917725,7,ATENDIMENTO INICIAL,1,2025-04-05T00:14:47.000Z,2025-04-05T00:56:59.000Z,305,2532,1.50223717,4,Não
13409,2025012521,50520984177,3,ATENDIMENTO INICIAL,1,2025-01-25T21:59:29.000Z,2025-01-25T22:44:53.000Z,482,2724,1.61576981,2,Não
13489,2025061521,50757745581,9,ATENDIMENTO INICIAL,1,2025-06-15T22:01:42.000Z,2025-06-15T22:29:27.000Z,513,1665,0.57381938,2,Não
13590,2025021114,51104829005,4,ATENDIMENTO INICIAL,1,2025-02-11T14:31:15.000Z,2025-02-11T15:05:25.000Z,489,2050,1.42031220,4,Sim
13677,2025022113,51440381601,7,ATENDIMENTO INICIAL,1,2025-02-21T13:45:08.000Z,2025-02-21T14:37:08.000Z,58,3120,0.84328537,2,Sim
13748,2025030215,51654192745,3,ATENDIMENTO INICIAL,1,2025-03-02T15:37:30.000Z,2025-03-02T15:59:30.000Z,20,1320,0.77925877,3,Não
13807,2025030403,51822227237,6,ATENDIMENTO INICIAL,1,2025-03-04T03:36:09.000Z,2025-03-04T04:10:07.000Z,485,2038,1.38094000,3,Sim
13864,2025061119,51931466072,3,ATENDIMENTO INICIAL,1,2025-06-11T19:11:19.000Z,2025-06-11T20:01:55.000Z,47,3036,1.50236999,2,Não
14573,2025020219,54286229140,13,ATENDIMENTO INICIAL,1,2025-02-02T19:39:19.000Z,2025-02-02T19:50:55.000Z,22,696,0.20925143,3,Não
14863,2025031414,55170871836,7,ATENDIMENTO INICIAL,1,2025-03-14T15:00:43.000Z,2025-03-14T15:28:58.000Z,285,1695,0.89530964,2,Sim
15001,2025062702,55641211392,7,ATENDIMENTO INICIAL,1,2025-06-27T02:14:42.000Z,2025-06-27T02:56:24.000Z,93,2502,1.99938868,3,Não
15018,2025060214,55684371329,3,ATENDIMENTO INICIAL,1,2025-06-02T14:32:46.000Z,2025-06-02T15:15:55.000Z,564,2589,0.24269696,2,Não
15114,2025031204,55952955954,8,ATENDIMENTO INICIAL,1,2025-03-12T04:23:38.000Z,2025-03-12T04:43:26.000Z,345,1188,0.81641231,3,Não
12994,2025040523,49327413228,4,ATENDIMENTO INICIAL,1,2025-04-05T23:12:45.000Z,2025-04-05T23:40:05.000Z,73,1640,0.02321047,3,Sim
15155,2025012605,56075701157,11,CHATBOT,,2025-01-26T05:58:58.000Z,2025-01-26T06:00:24.000Z,0,86,0.00310978,2,Não
15202,2025052500,56226390468,6,URA,,2025-05-25T00:56:03.000Z,2025-05-25T01:05:54.000Z,0,591,0.02634855,2,Não
501,2025011611,11642044351,6,URA,,2025-01-16T11:56:58.000Z,2025-01-16T12:03:16.000Z,0,378,0.01140349,4,Não
16227,2025050522,59032698786,12,CHATBOT,,2025-05-05T22:00:44.000Z,2025-05-05T22:03:10.000Z,0,146,0.01800760,3,Sim
504,2025040110,11649025391,10,URA,,2025-04-01T10:22:36.000Z,2025-04-01T10:25:16.000Z,0,160,0.00642210,3,Não
16233,2025050803,59057720712,5,CHATBOT,,2025-05-08T03:55:31.000Z,2025-05-08T03:56:18.000Z,0,47,0.00283836,5,Não
16301,2025061604,59233139881,5,CHATBOT,,2025-06-16T04:28:31.000Z,2025-06-16T04:29:58.000Z,0,87,0.00160446,4,Não
16393,2025062717,59578159901,11,URA,,2025-06-27T17:09:02.000Z,2025-06-27T17:18:00.000Z,0,538,0.01563410,3,Sim
512,2025022319,11677681012,10,URA,,2025-02-23T19:43:32.000Z,2025-02-23T19:46:11.000Z,0,159,0.01844234,2,Não
513,2025031406,11679283198,9,URA,,2025-03-14T06:25:07.000Z,2025-03-14T06:37:54.000Z,0,767,0.00905580,2,Sim
16441,2025021903,59710119548,10,URA,,2025-02-19T03:06:31.000Z,2025-02-19T03:11:34.000Z,0,303,0.02629977,3,Não
16463,2025052105,59752439308,5,CHATBOT,,2025-05-21T05:36:16.000Z,2025-05-21T05:37:28.000Z,0,72,0.00233326,3,Não
16477,2025031407,59811284823,12,CHATBOT,,2025-03-14T07:17:45.000Z,2025-03-14T07:20:40.000Z,0,175,0.02582941,4,Sim
517,2025051203,11703830851,7,URA,,2025-05-12T03:42:21.000Z,2025-05-12T03:59:58.000Z,0,1057,0.11525858,4,Sim
519,2025051022,11713723203,11,URA,,2025-05-10T22:22:46.000Z,2025-05-10T22:25:58.000Z,0,192,0.01975347,2,Não
16556,2025011223,60047278478,11,CHATBOT,,2025-01-12T23:49:04.000Z,2025-01-12T23:50:01.000Z,0,57,0.01133845,3,Sim
16628,2025042901,60381615550,10,CHATBOT,,2025-04-29T01:38:42.000Z,2025-04-29T01:40:17.000Z,0,95,0.00631953,2,Não
16710,2025021410,60561464326,6,CHATBOT,,2025-02-14T10:30:19.000Z,2025-02-14T10:33:01.000Z,0,162,0.00555825,2,Sim
16747,2025011400,60630909682,3,URA,,2025-01-14T00:37:06.000Z,2025-01-14T00:54:29.000Z,0,1043,0.06109132,2,Não
1707,2025021000,15206965106,11,URA,,2025-02-10T00:57:29.000Z,2025-02-10T01:01:38.000Z,0,249,0.02860045,2,Não
541,2025012712,11748657739,5,URA,,2025-01-27T12:36:14.000Z,2025-01-27T12:39:05.000Z,0,171,0.02050660,3,Não
542,2025030114,11750104760,6,URA,,2025-03-01T14:23:08.000Z,2025-03-01T14:33:26.000Z,0,618,0.00723750,2,Sim
17492,2025052904,62894972899,6,URA,,2025-05-29T04:53:38.000Z,2025-05-29T05:00:20.000Z,0,402,0.06685132,2,Não
17589,2025032517,63178222886,11,CHATBOT,,2025-03-25T17:14:56.000Z,2025-03-25T17:16:38.000Z,0,102,0.01403353,3,Não
545,2025061709,11770969632,3,URA,,2025-06-17T09:32:05.000Z,2025-06-17T09:41:08.000Z,0,543,0.01648739,2,Não
17659,2025021501,63403549824,7,CHATBOT,,2025-02-15T01:46:32.000Z,2025-02-15T01:47:36.000Z,0,64,0.01247614,2,Não
17674,2025030706,63440458235,6,URA,,2025-03-07T06:47:20.000Z,2025-03-07T07:01:14.000Z,0,834,0.03041867,2,Não
17740,2025050411,63572835920,11,URA,,2025-05-04T11:43:11.000Z,2025-05-04T11:52:56.000Z,0,585,0.10620171,2,Sim
17889,2025050622,64020086002,3,CHATBOT,,2025-05-06T22:40:20.000Z,2025-05-06T22:43:19.000Z,0,179,0.00202383,3,Não
552,2025022016,11788817507,8,URA,,2025-02-20T16:14:56.000Z,2025-02-20T16:23:31.000Z,0,515,0.00680486,4,Não
18047,2025062907,64432425119,3,CHATBOT,,2025-06-29T07:48:36.000Z,2025-06-29T07:50:33.000Z,0,117,0.02301558,3,Não
18095,2025021701,64655309974,5,URA,,2025-02-17T01:53:26.000Z,2025-02-17T02:02:45.000Z,0,559,0.08589494,4,Não
18107,2025020415,64753531948,5,CHATBOT,,2025-02-04T15:13:01.000Z,2025-02-04T15:13:48.000Z,0,47,0.00933187,3,Não
18133,2025022113,64790612276,7,CHATBOT,,2025-02-21T13:46:07.000Z,2025-02-21T13:47:50.000Z,0,103,0.00855475,3,Não
18217,2025040412,65016796595,11,CHATBOT,,2025-04-04T12:46:38.000Z,2025-04-04T12:48:06.000Z,0,88,0.00196196,,Não
562,2025022617,11809331377,10,URA,,2025-02-26T17:06:34.000Z,2025-02-26T17:15:19.000Z,0,525,0.07954748,3,Não
563,2025010401,11810853462,10,URA,,2025-01-04T01:33:10.000Z,2025-01-04T01:39:16.000Z,0,366,0.05717466,2,Sim
564,2025022414,11812396916,11,URA,,2025-02-24T14:58:24.000Z,2025-02-24T15:05:14.000Z,0,410,0.06757756,3,Não
18235,2025050106,65040559269,5,URA,,2025-05-01T06:45:17.000Z,2025-05-01T06:55:11.000Z,0,594,0.09814093,2,Não
18373,2025032310,65466780880,11,URA,,2025-03-23T10:26:16.000Z,2025-03-23T10:30:43.000Z,0,267,0.03694051,,Não
15301,2025051814,56436742280,8,ATENDIMENTO ESPECIALIZADO,2,2025-05-18T15:04:58.000Z,2025-05-18T15:33:54.000Z,584,1736,0.14793834,2,Sim
15947,2025061410,58289803703,3,ATENDIMENTO ESPECIALIZADO,2,2025-06-14T10:56:05.000Z,2025-06-14T11:41:13.000Z,602,2708,1.89628122,4,Sim
16309,2025032305,59253669633,7,ATENDIMENTO ESPECIALIZADO,2,2025-03-23T05:49:59.000Z,2025-03-23T06:26:55.000Z,779,2216,0.05452109,,Sim
16667,2025050503,60458504900,3,ATENDIMENTO ESPECIALIZADO,2,2025-05-05T04:10:49.000Z,2025-05-05T05:16:17.000Z,1045,3928,3.33144643,2,Sim
16779,2025040603,60686122243,6,ATENDIMENTO ESPECIALIZADO,2,2025-04-06T03:49:07.000Z,2025-04-06T04:07:16.000Z,580,1089,0.37240121,2,Sim
16793,2025052900,60721358559,7,ATENDIMENTO ESPECIALIZADO,2,2025-05-29T01:07:23.000Z,2025-05-29T01:28:31.000Z,566,1268,1.07598857,4,Sim
16807,2025040909,60754008959,7,ATENDIMENTO ESPECIALIZADO,2,2025-04-09T09:55:15.000Z,2025-04-09T10:47:43.000Z,728,3148,2.33700633,2,Não
16964,2025051106,61261345901,6,ATENDIMENTO ESPECIALIZADO,2,2025-05-11T07:12:48.000Z,2025-05-11T07:48:45.000Z,998,2157,1.75229039,2,Sim
17881,2025041602,63977102616,3,ATENDIMENTO ESPECIALIZADO,2,2025-04-16T03:11:33.000Z,2025-04-16T03:31:33.000Z,762,1200,1.18266179,3,Não
17965,2025032008,64216958486,7,ATENDIMENTO ESPECIALIZADO,2,2025-03-20T08:51:41.000Z,2025-03-20T09:35:57.000Z,486,2656,2.06413537,3,Sim
18000,2025031807,64290361919,6,ATENDIMENTO ESPECIALIZADO,2,2025-03-18T08:07:53.000Z,2025-03-18T09:00:47.000Z,781,3174,2.30270224,4,Não
16296,2025060913,59228085428,13,ATENDIMENTO INICIAL,1,2025-06-09T13:57:33.000Z,2025-06-09T14:12:27.000Z,392,894,0.70050695,3,Não
16321,2025020620,59313930009,13,ATENDIMENTO INICIAL,1,2025-02-06T20:20:41.000Z,2025-02-06T20:34:54.000Z,501,853,0.58237102,2,Não
16439,2025021103,59694795584,4,ATENDIMENTO INICIAL,1,2025-02-11T03:47:45.000Z,2025-02-11T04:03:14.000Z,293,929,0.11156897,2,Sim
16517,2025031104,59891131075,13,ATENDIMENTO INICIAL,1,2025-03-11T04:09:24.000Z,2025-03-11T04:31:30.000Z,144,1326,0.14899904,5,Não
