data,ano,mes,dia,dia_semana_num,nome_dia_semana,nome_mes,fim_de_semana,trimestre,semestre,hora_do_dia,turno,sk_tempo
2024-10-16,2024,10,16,4,Quarta-feira,Outubro,Não,4,2,4,Madrugada,2024101604
2024-10-17,2024,10,17,5,Quinta-feira,Outubro,Não,4,2,5,Madrugada,2024101705
2024-10-18,2024,10,18,6,Sexta-feira,Outubro,Não,4,2,3,Madrugada,2024101803
2024-10-19,2024,10,19,7,Sábado,Outubro,Sim,4,2,4,Madrugada,2024101904
2024-10-20,2024,10,20,1,Domingo,Outubro,Sim,4,2,5,Madrugada,2024102005
2024-10-21,2024,10,21,2,Segunda-feira,Outubro,Não,4,2,3,Madrugada,2024102103
2024-10-22,2024,10,22,3,Terça-feira,Outubro,Não,4,2,4,Madrugada,2024102204
2024-10-23,2024,10,23,4,Quarta-feira,Outubro,Não,4,2,5,Madrugada,2024102305
2024-10-24,2024,10,24,5,Quinta-feira,Outubro,Não,4,2,3,Madrugada,2024102403
2024-10-25,2024,10,25,6,Sexta-feira,Outubro,Não,4,2,4,Madrugada,2024102504
2024-10-26,2024,10,26,7,Sábado,Outubro,Sim,4,2,5,Madrugada,2024102605
2024-10-27,2024,10,27,1,Domingo,Outubro,Sim,4,2,3,Madrugada,2024102703
2024-10-28,2024,10,28,2,Segunda-feira,Outubro,Não,4,2,4,Madrugada,2024102804
2024-10-29,2024,10,29,3,Terça-feira,Outubro,Não,4,2,5,Madrugada,2024102905
2024-10-30,2024,10,30,4,Quarta-feira,Outubro,Não,4,2,3,Madrugada,2024103003
2024-10-31,2024,10,31,5,Quinta-feira,Outubro,Não,4,2,4,Madrugada,2024103104
2024-11-01,2024,11,1,6,Sexta-feira,Novembro,Não,4,2,5,Madrugada,2024110105
2024-11-02,2024,11,2,7,Sábado,Novembro,Sim,4,2,3,Madrugada,2024110203
2024-11-03,2024,11,3,1,Domingo,Novembro,Sim,4,2,4,Madrugada,2024110304
2024-11-04,2024,11,4,2,Segunda-feira,Novembro,Não,4,2,5,Madrugada,2024110405
2024-11-05,2024,11,5,3,Terça-feira,Novembro,Não,4,2,3,Madrugada,2024110503
2024-11-06,2024,11,6,4,Quarta-feira,Novembro,Não,4,2,4,Madrugada,2024110604
2024-11-07,2024,11,7,5,Quinta-feira,Novembro,Não,4,2,5,Madrugada,2024110705
2024-11-08,2024,11,8,6,Sexta-feira,Novembro,Não,4,2,3,Madrugada,2024110803
2024-11-09,2024,11,9,7,Sábado,Novembro,Sim,4,2,4,Madrugada,2024110904
2024-11-10,2024,11,10,1,Domingo,Novembro,Sim,4,2,5,Madrugada,2024111005
2024-11-11,2024,11,11,2,Segunda-feira,Novembro,Não,4,2,3,Madrugada,2024111103
2024-11-12,2024,11,12,3,Terça-feira,Novembro,Não,4,2,4,Madrugada,2024111204
2024-11-13,2024,11,13,4,Quarta-feira,Novembro,Não,4,2,5,Madrugada,2024111305
2024-11-14,2024,11,14,5,Quinta-feira,Novembro,Não,4,2,3,Madrugada,2024111403
2024-11-15,2024,11,15,6,Sexta-feira,Novembro,Não,4,2,4,Madrugada,2024111504
2024-11-16,2024,11,16,7,Sábado,Novembro,Sim,4,2,5,Madrugada,2024111605
2024-11-17,2024,11,17,1,Domingo,Novembro,Sim,4,2,3,Madrugada,2024111703
2024-11-18,2024,11,18,2,Segunda-feira,Novembro,Não,4,2,4,Madrugada,2024111804
2024-11-19,2024,11,19,3,Terça-feira,Novembro,Não,4,2,5,Madrugada,2024111905
2024-11-20,2024,11,20,4,Quarta-feira,Novembro,Não,4,2,3,Madrugada,2024112003
2024-11-21,2024,11,21,5,Quinta-feira,Novembro,Não,4,2,4,Madrugada,2024112104
2024-11-22,2024,11,22,6,Sexta-feira,Novembro,Não,4,2,5,Madrugada,2024112205
2024-11-23,2024,11,23,7,Sábado,Novembro,Sim,4,2,3,Madrugada,2024112303
2024-11-24,2024,11,24,1,Domingo,Novembro,Sim,4,2,4,Madrugada,2024112404
2024-11-25,2024,11,25,2,Segunda-feira,Novembro,Não,4,2,5,Madrugada,2024112505
2024-11-26,2024,11,26,3,Terça-feira,Novembro,Não,4,2,3,Madrugada,2024112603
2024-11-27,2024,11,27,4,Quarta-feira,Novembro,Não,4,2,4,Madrugada,2024112704
2024-11-28,2024,11,28,5,Quinta-feira,Novembro,Não,4,2,5,Madrugada,2024112805
2024-11-29,2024,11,29,6,Sexta-feira,Novembro,Não,4,2,3,Madrugada,2024112903
2024-11-30,2024,11,30,7,Sábado,Novembro,Sim,4,2,4,Madrugada,2024113004
2024-12-01,2024,12,1,1,Domingo,Dezembro,Sim,4,2,5,Madrugada,2024120105
2024-12-02,2024,12,2,2,Segunda-feira,Dezembro,Não,4,2,3,Madrugada,2024120203
2024-12-03,2024,12,3,3,Terça-feira,Dezembro,Não,4,2,4,Madrugada,2024120304
2024-12-04,2024,12,4,4,Quarta-feira,Dezembro,Não,4,2,5,Madrugada,2024120405
2024-12-05,2024,12,5,5,Quinta-feira,Dezembro,Não,4,2,3,Madrugada,2024120503
2024-12-06,2024,12,6,6,Sexta-feira,Dezembro,Não,4,2,4,Madrugada,2024120604
2024-12-07,2024,12,7,7,Sábado,Dezembro,Sim,4,2,5,Madrugada,2024120705
2024-12-08,2024,12,8,1,Domingo,Dezembro,Sim,4,2,3,Madrugada,2024120803
2024-12-09,2024,12,9,2,Segunda-feira,Dezembro,Não,4,2,4,Madrugada,2024120904
2024-12-10,2024,12,10,3,Terça-feira,Dezembro,Não,4,2,5,Madrugada,2024121005
2024-12-11,2024,12,11,4,Quarta-feira,Dezembro,Não,4,2,3,Madrugada,2024121103
2024-12-12,2024,12,12,5,Quinta-feira,Dezembro,Não,4,2,4,Madrugada,2024121204
2024-12-13,2024,12,13,6,Sexta-feira,Dezembro,Não,4,2,5,Madrugada,2024121305
2024-12-14,2024,12,14,7,Sábado,Dezembro,Sim,4,2,3,Madrugada,2024121403
2024-12-15,2024,12,15,1,Domingo,Dezembro,Sim,4,2,4,Madrugada,2024121504
2024-12-16,2024,12,16,2,Segunda-feira,Dezembro,Não,4,2,5,Madrugada,2024121605
2024-12-17,2024,12,17,3,Terça-feira,Dezembro,Não,4,2,3,Madrugada,2024121703
2024-12-18,2024,12,18,4,Quarta-feira,Dezembro,Não,4,2,4,Madrugada,2024121804
2024-12-19,2024,12,19,5,Quinta-feira,Dezembro,Não,4,2,5,Madrugada,2024121905
2024-12-20,2024,12,20,6,Sexta-feira,Dezembro,Não,4,2,3,Madrugada,2024122003
2024-12-21,2024,12,21,7,Sábado,Dezembro,Sim,4,2,4,Madrugada,2024122104
2024-12-22,2024,12,22,1,Domingo,Dezembro,Sim,4,2,5,Madrugada,2024122205
2024-12-23,2024,12,23,2,Segunda-feira,Dezembro,Não,4,2,3,Madrugada,2024122303
2024-12-24,2024,12,24,3,Terça-feira,Dezembro,Não,4,2,4,Madrugada,2024122404
2024-12-25,2024,12,25,4,Quarta-feira,Dezembro,Não,4,2,5,Madrugada,2024122505
2024-12-26,2024,12,26,5,Quinta-feira,Dezembro,Não,4,2,3,Madrugada,2024122603
2024-12-27,2024,12,27,6,Sexta-feira,Dezembro,Não,4,2,4,Madrugada,2024122704
2024-12-28,2024,12,28,7,Sábado,Dezembro,Sim,4,2,5,Madrugada,2024122805
2024-12-29,2024,12,29,1,Domingo,Dezembro,Sim,4,2,3,Madrugada,2024122903
2024-12-30,2024,12,30,2,Segunda-feira,Dezembro,Não,4,2,4,Madrugada,2024123004
2024-12-31,2024,12,31,3,Terça-feira,Dezembro,Não,4,2,5,Madrugada,2024123105
2025-01-01,2025,1,1,4,Quarta-feira,Janeiro,Não,1,1,3,Madrugada,2025010103
2025-01-02,2025,1,2,5,Quinta-feira,Janeiro,Não,1,1,4,Madrugada,2025010204
2025-01-03,2025,1,3,6,Sexta-feira,Janeiro,Não,1,1,5,Madrugada,2025010305
2025-01-04,2025,1,4,7,Sábado,Janeiro,Sim,1,1,3,Madrugada,2025010403
2025-01-05,2025,1,5,1,Domingo,Janeiro,Sim,1,1,4,Madrugada,2025010504
2025-01-06,2025,1,6,2,Segunda-feira,Janeiro,Não,1,1,5,Madrugada,2025010605
2025-01-07,2025,1,7,3,Terça-feira,Janeiro,Não,1,1,3,Madrugada,2025010703
2025-01-08,2025,1,8,4,Quarta-feira,Janeiro,Não,1,1,4,Madrugada,2025010804
2025-01-09,2025,1,9,5,Quinta-feira,Janeiro,Não,1,1,5,Madrugada,2025010905
2025-01-10,2025,1,10,6,Sexta-feira,Janeiro,Não,1,1,3,Madrugada,2025011003
2025-01-11,2025,1,11,7,Sábado,Janeiro,Sim,1,1,4,Madrugada,2025011104
2025-01-12,2025,1,12,1,Domingo,Janeiro,Sim,1,1,5,Madrugada,2025011205
2025-01-13,2025,1,13,2,Segunda-feira,Janeiro,Não,1,1,3,Madrugada,2025011303
2025-01-14,2025,1,14,3,Terça-feira,Janeiro,Não,1,1,4,Madrugada,2025011404
2025-01-15,2025,1,15,4,Quarta-feira,Janeiro,Não,1,1,5,Madrugada,2025011505
2025-01-16,2025,1,16,5,Quinta-feira,Janeiro,Não,1,1,3,Madrugada,2025011603
2025-01-17,2025,1,17,6,Sexta-feira,Janeiro,Não,1,1,4,Madrugada,2025011704
2025-01-18,2025,1,18,7,Sábado,Janeiro,Sim,1,1,5,Madrugada,2025011805
2025-01-19,2025,1,19,1,Domingo,Janeiro,Sim,1,1,3,Madrugada,2025011903
2025-01-20,2025,1,20,2,Segunda-feira,Janeiro,Não,1,1,4,Madrugada,2025012004
2025-01-21,2025,1,21,3,Terça-feira,Janeiro,Não,1,1,5,Madrugada,2025012105
2025-01-22,2025,1,22,4,Quarta-feira,Janeiro,Não,1,1,3,Madrugada,2025012203
2025-01-23,2025,1,23,5,Quinta-feira,Janeiro,Não,1,1,4,Madrugada,2025012304
2025-01-24,2025,1,24,6,Sexta-feira,Janeiro,Não,1,1,5,Madrugada,2025012405
2025-01-25,2025,1,25,7,Sábado,Janeiro,Sim,1,1,3,Madrugada,2025012503
2025-01-26,2025,1,26,1,Domingo,Janeiro,Sim,1,1,4,Madrugada,2025012604
2025-01-27,2025,1,27,2,Segunda-feira,Janeiro,Não,1,1,5,Madrugada,2025012705
2025-01-28,2025,1,28,3,Terça-feira,Janeiro,Não,1,1,3,Madrugada,2025012803
2025-01-29,2025,1,29,4,Quarta-feira,Janeiro,Não,1,1,4,Madrugada,2025012904
2025-01-30,2025,1,30,5,Quinta-feira,Janeiro,Não,1,1,5,Madrugada,2025013005
2025-01-31,2025,1,31,6,Sexta-feira,Janeiro,Não,1,1,3,Madrugada,2025013103
2025-02-01,2025,2,1,7,Sábado,Fevereiro,Sim,1,1,4,Madrugada,2025020104
2025-02-02,2025,2,2,1,Domingo,Fevereiro,Sim,1,1,5,Madrugada,2025020205
2025-02-03,2025,2,3,2,Segunda-feira,Fevereiro,Não,1,1,3,Madrugada,2025020303
2025-02-04,2025,2,4,3,Terça-feira,Fevereiro,Não,1,1,4,Madrugada,2025020404
2025-02-05,2025,2,5,4,Quarta-feira,Fevereiro,Não,1,1,5,Madrugada,2025020505
2025-02-06,2025,2,6,5,Quinta-feira,Fevereiro,Não,1,1,3,Madrugada,2025020603
2025-02-07,2025,2,7,6,Sexta-feira,Fevereiro,Não,1,1,4,Madrugada,2025020704
2025-02-08,2025,2,8,7,Sábado,Fevereiro,Sim,1,1,5,Madrugada,2025020805
2025-02-09,2025,2,9,1,Domingo,Fevereiro,Sim,1,1,3,Madrugada,2025020903
2025-02-10,2025,2,10,2,Segunda-feira,Fevereiro,Não,1,1,4,Madrugada,2025021004
2025-02-11,2025,2,11,3,Terça-feira,Fevereiro,Não,1,1,5,Madrugada,2025021105
2025-02-12,2025,2,12,4,Quarta-feira,Fevereiro,Não,1,1,3,Madrugada,2025021203
2025-02-13,2025,2,13,5,Quinta-feira,Fevereiro,Não,1,1,4,Madrugada,2025021304
2025-02-14,2025,2,14,6,Sexta-feira,Fevereiro,Não,1,1,5,Madrugada,2025021405
2025-02-15,2025,2,15,7,Sábado,Fevereiro,Sim,1,1,3,Madrugada,2025021503
2025-02-16,2025,2,16,1,Domingo,Fevereiro,Sim,1,1,4,Madrugada,2025021604
2025-02-17,2025,2,17,2,Segunda-feira,Fevereiro,Não,1,1,5,Madrugada,2025021705
2025-02-18,2025,2,18,3,Terça-feira,Fevereiro,Não,1,1,3,Madrugada,2025021803
2025-02-19,2025,2,19,4,Quarta-feira,Fevereiro,Não,1,1,4,Madrugada,2025021904
2025-02-20,2025,2,20,5,Quinta-feira,Fevereiro,Não,1,1,5,Madrugada,2025022005
2025-02-21,2025,2,21,6,Sexta-feira,Fevereiro,Não,1,1,3,Madrugada,2025022103
2025-02-22,2025,2,22,7,Sábado,Fevereiro,Sim,1,1,4,Madrugada,2025022204
2025-02-23,2025,2,23,1,Domingo,Fevereiro,Sim,1,1,5,Madrugada,2025022305
2025-02-24,2025,2,24,2,Segunda-feira,Fevereiro,Não,1,1,3,Madrugada,2025022403
2025-02-25,2025,2,25,3,Terça-feira,Fevereiro,Não,1,1,4,Madrugada,2025022504
2025-02-26,2025,2,26,4,Quarta-feira,Fevereiro,Não,1,1,5,Madrugada,2025022605
2025-02-27,2025,2,27,5,Quinta-feira,Fevereiro,Não,1,1,3,Madrugada,2025022703
2025-02-28,2025,2,28,6,Sexta-feira,Fevereiro,Não,1,1,4,Madrugada,2025022804
2025-03-01,2025,3,1,7,Sábado,Março,Sim,1,1,5,Madrugada,2025030105
2025-03-02,2025,3,2,1,Domingo,Março,Sim,1,1,3,Madrugada,2025030203
2025-03-03,2025,3,3,2,Segunda-feira,Março,Não,1,1,4,Madrugada,2025030304
2025-03-04,2025,3,4,3,Terça-feira,Março,Não,1,1,5,Madrugada,2025030405
2025-03-05,2025,3,5,4,Quarta-feira,Março,Não,1,1,3,Madrugada,2025030503
2025-03-06,2025,3,6,5,Quinta-feira,Março,Não,1,1,4,Madrugada,2025030604
2025-03-07,2025,3,7,6,Sexta-feira,Março,Não,1,1,5,Madrugada,2025030705
2025-03-08,2025,3,8,7,Sábado,Março,Sim,1,1,3,Madrugada,2025030803
2025-03-09,2025,3,9,1,Domingo,Março,Sim,1,1,4,Madrugada,2025030904
2025-03-10,2025,3,10,2,Segunda-feira,Março,Não,1,1,5,Madrugada,2025031005
2025-03-11,2025,3,11,3,Terça-feira,Março,Não,1,1,3,Madrugada,2025031103
2025-03-12,2025,3,12,4,Quarta-feira,Março,Não,1,1,4,Madrugada,2025031204
2025-03-13,2025,3,13,5,Quinta-feira,Março,Não,1,1,5,Madrugada,2025031305
2025-03-14,2025,3,14,6,Sexta-feira,Março,Não,1,1,3,Madrugada,2025031403
2025-03-15,2025,3,15,7,Sábado,Março,Sim,1,1,4,Madrugada,2025031504
2025-03-16,2025,3,16,1,Domingo,Março,Sim,1,1,5,Madrugada,2025031605
2025-03-17,2025,3,17,2,Segunda-feira,Março,Não,1,1,3,Madrugada,2025031703
2025-03-18,2025,3,18,3,Terça-feira,Março,Não,1,1,4,Madrugada,2025031804
2025-03-19,2025,3,19,4,Quarta-feira,Março,Não,1,1,5,Madrugada,2025031905
2025-03-20,2025,3,20,5,Quinta-feira,Março,Não,1,1,3,Madrugada,2025032003
2025-03-21,2025,3,21,6,Sexta-feira,Março,Não,1,1,4,Madrugada,2025032104
2025-03-22,2025,3,22,7,Sábado,Março,Sim,1,1,5,Madrugada,2025032205
2025-03-23,2025,3,23,1,Domingo,Março,Sim,1,1,3,Madrugada,2025032303
2025-03-24,2025,3,24,2,Segunda-feira,Março,Não,1,1,4,Madrugada,2025032404
2025-03-25,2025,3,25,3,Terça-feira,Março,Não,1,1,5,Madrugada,2025032505
2025-03-26,2025,3,26,4,Quarta-feira,Março,Não,1,1,3,Madrugada,2025032603
2025-03-27,2025,3,27,5,Quinta-feira,Março,Não,1,1,4,Madrugada,2025032704
2025-03-28,2025,3,28,6,Sexta-feira,Março,Não,1,1,5,Madrugada,2025032805
2025-03-29,2025,3,29,7,Sábado,Março,Sim,1,1,3,Madrugada,2025032903
2025-03-30,2025,3,30,1,Domingo,Março,Sim,1,1,4,Madrugada,2025033004
2025-03-31,2025,3,31,2,Segunda-feira,Março,Não,1,1,5,Madrugada,2025033105
2025-04-01,2025,4,1,3,Terça-feira,Abril,Não,2,1,3,Madrugada,2025040103
2025-04-02,2025,4,2,4,Quarta-feira,Abril,Não,2,1,4,Madrugada,2025040204
2025-04-03,2025,4,3,5,Quinta-feira,Abril,Não,2,1,5,Madrugada,2025040305
2025-04-04,2025,4,4,6,Sexta-feira,Abril,Não,2,1,3,Madrugada,2025040403
2025-04-05,2025,4,5,7,Sábado,Abril,Sim,2,1,4,Madrugada,2025040504
2025-04-06,2025,4,6,1,Domingo,Abril,Sim,2,1,5,Madrugada,2025040605
2025-04-07,2025,4,7,2,Segunda-feira,Abril,Não,2,1,3,Madrugada,2025040703
2025-04-08,2025,4,8,3,Terça-feira,Abril,Não,2,1,4,Madrugada,2025040804
2025-04-09,2025,4,9,4,Quarta-feira,Abril,Não,2,1,5,Madrugada,2025040905
2025-04-10,2025,4,10,5,Quinta-feira,Abril,Não,2,1,3,Madrugada,2025041003
2025-04-11,2025,4,11,6,Sexta-feira,Abril,Não,2,1,4,Madrugada,2025041104
2025-04-12,2025,4,12,7,Sábado,Abril,Sim,2,1,5,Madrugada,2025041205
2025-04-13,2025,4,13,1,Domingo,Abril,Sim,2,1,3,Madrugada,2025041303
2025-04-14,2025,4,14,2,Segunda-feira,Abril,Não,2,1,4,Madrugada,2025041404
2025-04-15,2025,4,15,3,Terça-feira,Abril,Não,2,1,5,Madrugada,2025041505
2025-04-16,2025,4,16,4,Quarta-feira,Abril,Não,2,1,3,Madrugada,2025041603
2025-04-17,2025,4,17,5,Quinta-feira,Abril,Não,2,1,4,Madrugada,2025041704
2025-04-18,2025,4,18,6,Sexta-feira,Abril,Não,2,1,5,Madrugada,2025041805
2025-04-19,2025,4,19,7,Sábado,Abril,Sim,2,1,3,Madrugada,2025041903
2025-04-20,2025,4,20,1,Domingo,Abril,Sim,2,1,4,Madrugada,2025042004
2025-04-21,2025,4,21,2,Segunda-feira,Abril,Não,2,1,5,Madrugada,2025042105
2025-04-22,2025,4,22,3,Terça-feira,Abril,Não,2,1,3,Madrugada,2025042203
2025-04-23,2025,4,23,4,Quarta-feira,Abril,Não,2,1,4,Madrugada,2025042304
2025-04-24,2025,4,24,5,Quinta-feira,Abril,Não,2,1,5,Madrugada,2025042405
2025-04-25,2025,4,25,6,Sexta-feira,Abril,Não,2,1,3,Madrugada,2025042503
2025-04-26,2025,4,26,7,Sábado,Abril,Sim,2,1,4,Madrugada,2025042604
2025-04-27,2025,4,27,1,Domingo,Abril,Sim,2,1,5,Madrugada,2025042705
2025-04-28,2025,4,28,2,Segunda-feira,Abril,Não,2,1,3,Madrugada,2025042803
2025-04-29,2025,4,29,3,Terça-feira,Abril,Não,2,1,4,Madrugada,2025042904
2025-04-30,2025,4,30,4,Quarta-feira,Abril,Não,2,1,5,Madrugada,2025043005
2025-05-01,2025,5,1,5,Quinta-feira,Maio,Não,2,1,3,Madrugada,2025050103
2025-05-02,2025,5,2,6,Sexta-feira,Maio,Não,2,1,4,Madrugada,2025050204
2025-05-03,2025,5,3,7,Sábado,Maio,Sim,2,1,5,Madrugada,2025050305
2025-05-04,2025,5,4,1,Domingo,Maio,Sim,2,1,3,Madrugada,2025050403
2025-05-05,2025,5,5,2,Segunda-feira,Maio,Não,2,1,4,Madrugada,2025050504
2025-05-06,2025,5,6,3,Terça-feira,Maio,Não,2,1,5,Madrugada,2025050605
2025-05-07,2025,5,7,4,Quarta-feira,Maio,Não,2,1,3,Madrugada,2025050703
2025-05-08,2025,5,8,5,Quinta-feira,Maio,Não,2,1,4,Madrugada,2025050804
2025-05-09,2025,5,9,6,Sexta-feira,Maio,Não,2,1,5,Madrugada,2025050905
2025-05-10,2025,5,10,7,Sábado,Maio,Sim,2,1,3,Madrugada,2025051003
2025-05-11,2025,5,11,1,Domingo,Maio,Sim,2,1,4,Madrugada,2025051104
2025-05-12,2025,5,12,2,Segunda-feira,Maio,Não,2,1,5,Madrugada,2025051205
2025-05-13,2025,5,13,3,Terça-feira,Maio,Não,2,1,3,Madrugada,2025051303
2025-05-14,2025,5,14,4,Quarta-feira,Maio,Não,2,1,4,Madrugada,2025051404
2025-05-15,2025,5,15,5,Quinta-feira,Maio,Não,2,1,5,Madrugada,2025051505
2025-05-16,2025,5,16,6,Sexta-feira,Maio,Não,2,1,3,Madrugada,2025051603
2025-05-17,2025,5,17,7,Sábado,Maio,Sim,2,1,4,Madrugada,2025051704
2025-05-18,2025,5,18,1,Domingo,Maio,Sim,2,1,5,Madrugada,2025051805
2025-05-19,2025,5,19,2,Segunda-feira,Maio,Não,2,1,3,Madrugada,2025051903
2025-05-20,2025,5,20,3,Terça-feira,Maio,Não,2,1,4,Madrugada,2025052004
2025-05-21,2025,5,21,4,Quarta-feira,Maio,Não,2,1,5,Madrugada,2025052105
2025-05-22,2025,5,22,5,Quinta-feira,Maio,Não,2,1,3,Madrugada,2025052203
2025-05-23,2025,5,23,6,Sexta-feira,Maio,Não,2,1,4,Madrugada,2025052304
2025-05-24,2025,5,24,7,Sábado,Maio,Sim,2,1,5,Madrugada,2025052405
2025-05-25,2025,5,25,1,Domingo,Maio,Sim,2,1,3,Madrugada,2025052503
2025-05-26,2025,5,26,2,Segunda-feira,Maio,Não,2,1,4,Madrugada,2025052604
2025-05-27,2025,5,27,3,Terça-feira,Maio,Não,2,1,5,Madrugada,2025052705
2025-05-28,2025,5,28,4,Quarta-feira,Maio,Não,2,1,3,Madrugada,2025052803
2025-05-29,2025,5,29,5,Quinta-feira,Maio,Não,2,1,4,Madrugada,2025052904
2025-05-30,2025,5,30,6,Sexta-feira,Maio,Não,2,1,5,Madrugada,2025053005
2025-05-31,2025,5,31,7,Sábado,Maio,Sim,2,1,3,Madrugada,2025053103
2025-06-01,2025,6,1,1,Domingo,Junho,Sim,2,1,4,Madrugada,2025060104
2025-06-02,2025,6,2,2,Segunda-feira,Junho,Não,2,1,5,Madrugada,2025060205
2025-06-03,2025,6,3,3,Terça-feira,Junho,Não,2,1,3,Madrugada,2025060303
2025-06-04,2025,6,4,4,Quarta-feira,Junho,Não,2,1,4,Madrugada,2025060404
2025-06-05,2025,6,5,5,Quinta-feira,Junho,Não,2,1,5,Madrugada,2025060505
2025-06-06,2025,6,6,6,Sexta-feira,Junho,Não,2,1,3,Madrugada,2025060603
2025-06-07,2025,6,7,7,Sábado,Junho,Sim,2,1,4,Madrugada,2025060704
2025-06-08,2025,6,8,1,Domingo,Junho,Sim,2,1,5,Madrugada,2025060805
2025-06-09,2025,6,9,2,Segunda-feira,Junho,Não,2,1,3,Madrugada,2025060903
2025-06-10,2025,6,10,3,Terça-feira,Junho,Não,2,1,4,Madrugada,2025061004
2025-06-11,2025,6,11,4,Quarta-feira,Junho,Não,2,1,5,Madrugada,2025061105
2025-06-12,2025,6,12,5,Quinta-feira,Junho,Não,2,1,3,Madrugada,2025061203
2025-06-13,2025,6,13,6,Sexta-feira,Junho,Não,2,1,4,Madrugada,2025061304
2025-06-14,2025,6,14,7,Sábado,Junho,Sim,2,1,5,Madrugada,2025061405
2025-06-15,2025,6,15,1,Domingo,Junho,Sim,2,1,3,Madrugada,2025061503
2025-06-16,2025,6,16,2,Segunda-feira,Junho,Não,2,1,4,Madrugada,2025061604
2025-06-17,2025,6,17,3,Terça-feira,Junho,Não,2,1,5,Madrugada,2025061705
2025-06-18,2025,6,18,4,Quarta-feira,Junho,Não,2,1,3,Madrugada,2025061803
2025-06-19,2025,6,19,5,Quinta-feira,Junho,Não,2,1,4,Madrugada,2025061904
2025-06-20,2025,6,20,6,Sexta-feira,Junho,Não,2,1,5,Madrugada,2025062005
2025-06-21,2025,6,21,7,Sábado,Junho,Sim,2,1,3,Madrugada,2025062103
2025-06-22,2025,6,22,1,Domingo,Junho,Sim,2,1,4,Madrugada,2025062204
2025-06-23,2025,6,23,2,Segunda-feira,Junho,Não,2,1,5,Madrugada,2025062305
2025-06-24,2025,6,24,3,Terça-feira,Junho,Não,2,1,3,Madrugada,2025062403
2025-06-25,2025,6,25,4,Quarta-feira,Junho,Não,2,1,4,Madrugada,2025062504
2025-06-26,2025,6,26,5,Quinta-feira,Junho,Não,2,1,5,Madrugada,2025062605
2025-06-27,2025,6,27,6,Sexta-feira,Junho,Não,2,1,3,Madrugada,2025062703
2025-06-28,2025,6,28,7,Sábado,Junho,Sim,2,1,4,Madrugada,2025062804
2025-06-29,2025,6,29,1,Domingo,Junho,Sim,2,1,5,Madrugada,2025062905
2025-06-30,2025,6,30,2,Segunda-feira,Junho,Não,2,1,3,Madrugada,2025063003
2025-07-01,2025,7,1,3,Terça-feira,Julho,Não,3,2,4,Madrugada,2025070104
2025-07-02,2025,7,2,4,Quarta-feira,Julho,Não,3,2,5,Madrugada,2025070205
2025-07-03,2025,7,3,5,Quinta-feira,Julho,Não,3,2,3,Madrugada,2025070303
2025-07-04,2025,7,4,6,Sexta-feira,Julho,Não,3,2,4,Madrugada,2025070404
2025-07-05,2025,7,5,7,Sábado,Julho,Sim,3,2,5,Madrugada,2025070505
2025-07-06,2025,7,6,1,Domingo,Julho,Sim,3,2,3,Madrugada,2025070603
2025-07-07,2025,7,7,2,Segunda-feira,Julho,Não,3,2,4,Madrugada,2025070704
2025-07-08,2025,7,8,3,Terça-feira,Julho,Não,3,2,5,Madrugada,2025070805
2025-07-09,2025,7,9,4,Quarta-feira,Julho,Não,3,2,3,Madrugada,2025070903
2025-07-10,2025,7,10,5,Quinta-feira,Julho,Não,3,2,4,Madrugada,2025071004
2025-07-11,2025,7,11,6,Sexta-feira,Julho,Não,3,2,5,Madrugada,2025071105
2025-07-12,2025,7,12,7,Sábado,Julho,Sim,3,2,3,Madrugada,2025071203
2025-07-13,2025,7,13,1,Domingo,Julho,Sim,3,2,4,Madrugada,2025071304
2025-07-14,2025,7,14,2,Segunda-feira,Julho,Não,3,2,5,Madrugada,2025071405
2025-07-15,2025,7,15,3,Terça-feira,Julho,Não,3,2,3,Madrugada,2025071503
2025-07-16,2025,7,16,4,Quarta-feira,Julho,Não,3,2,4,Madrugada,2025071604
2025-07-17,2025,7,17,5,Quinta-feira,Julho,Não,3,2,5,Madrugada,2025071705
2025-07-18,2025,7,18,6,Sexta-feira,Julho,Não,3,2,3,Madrugada,2025071803
2025-07-19,2025,7,19,7,Sábado,Julho,Sim,3,2,4,Madrugada,2025071904
2025-07-20,2025,7,20,1,Domingo,Julho,Sim,3,2,5,Madrugada,2025072005
2025-07-21,2025,7,21,2,Segunda-feira,Julho,Não,3,2,3,Madrugada,2025072103
2025-07-22,2025,7,22,3,Terça-feira,Julho,Não,3,2,4,Madrugada,2025072204
2025-07-23,2025,7,23,4,Quarta-feira,Julho,Não,3,2,5,Madrugada,2025072305
2025-07-24,2025,7,24,5,Quinta-feira,Julho,Não,3,2,3,Madrugada,2025072403
2025-07-25,2025,7,25,6,Sexta-feira,Julho,Não,3,2,4,Madrugada,2025072504
2025-07-26,2025,7,26,7,Sábado,Julho,Sim,3,2,5,Madrugada,2025072605
2025-07-27,2025,7,27,1,Domingo,Julho,Sim,3,2,3,Madrugada,2025072703
2025-07-28,2025,7,28,2,Segunda-feira,Julho,Não,3,2,4,Madrugada,2025072804
2025-07-29,2025,7,29,3,Terça-feira,Julho,Não,3,2,5,Madrugada,2025072905
2025-07-30,2025,7,30,4,Quarta-feira,Julho,Não,3,2,3,Madrugada,2025073003
2025-07-31,2025,7,31,5,Quinta-feira,Julho,Não,3,2,4,Madrugada,2025073104
